district,year,sex,origin,prop
Hirslanden,2035,female,foreign,23.7141
Hirslanden,2036,male,Swiss,25.0569
Hirslanden,2036,male,foreign,26.1299
Hirslanden,2036,female,Swiss,25.0204
Hirslanden,2036,female,foreign,23.7928
Hirslanden,2037,male,Swiss,25.0498
Hirslanden,2037,male,foreign,26.2142
Hirslanden,2037,female,Swiss,24.8646
Hirslanden,2037,female,foreign,23.8715
Hirslanden,2038,male,Swiss,25.0428
Hirslanden,2038,male,foreign,26.2984
Hirslanden,2038,female,Swiss,24.7087
Hirslanden,2038,female,foreign,23.9501
Hirslanden,2039,male,Swiss,25.0358
Hirslanden,2039,male,foreign,26.3826
Hirslanden,2039,female,Swiss,24.5528
Hirslanden,2039,female,foreign,24.0288
Hirslanden,2040,male,Swiss,25.0288
Hirslanden,2040,male,foreign,26.4669
Hirslanden,2040,female,Swiss,24.3969
Hirslanden,2040,female,foreign,24.1075
Hirslanden,2041,male,Swiss,25.0217
Hirslanden,2041,male,foreign,26.5511
Hirslanden,2041,female,Swiss,24.241
Hirslanden,2041,female,foreign,24.1861
Hirslanden,2042,male,Swiss,25.0147
Hirslanden,2042,male,foreign,26.6353
Hirslanden,2042,female,Swiss,24.0852
Hirslanden,2042,female,foreign,24.2648
Hirslanden,2043,male,Swiss,25.0077
Hirslanden,2043,male,foreign,26.7196
Hirslanden,2043,female,Swiss,23.9293
Hirslanden,2043,female,foreign,24.3435
Hirslanden,2044,male,Swiss,25.0006
Hirslanden,2044,male,foreign,26.8038
Hirslanden,2044,female,Swiss,23.7734
Hirslanden,2044,female,foreign,24.4222
Hirslanden,2045,male,Swiss,24.9936
Hirslanden,2045,male,foreign,26.888
Hirslanden,2045,female,Swiss,23.6175
Hirslanden,2045,female,foreign,24.5008
Hirslanden,2046,male,Swiss,24.9845
Hirslanden,2046,male,foreign,26.97
Hirslanden,2046,female,Swiss,23.468
Hirslanden,2046,female,foreign,24.5775
Hirslanden,2047,male,Swiss,24.9724
Hirslanden,2047,male,foreign,27.0487
Hirslanden,2047,female,Swiss,23.3278
Hirslanden,2047,female,foreign,24.6511
Hirslanden,2048,male,Swiss,24.9573
Hirslanden,2048,male,foreign,27.1242
Hirslanden,2048,female,Swiss,23.1968
Hirslanden,2048,female,foreign,24.721800000000002
Hirslanden,2049,male,Swiss,24.9392
Hirslanden,2049,male,foreign,27.1963
Hirslanden,2049,female,Swiss,23.0751
Hirslanden,2049,female,foreign,24.7894
Hirslanden,2050,male,Swiss,24.9182
Hirslanden,2050,male,foreign,27.2651
Hirslanden,2050,female,Swiss,22.9627
Hirslanden,2050,female,foreign,24.854
Witikon,2021,male,Swiss,24.2161
Witikon,2021,male,foreign,26.9598
Witikon,2021,female,Swiss,27.4879
Witikon,2021,female,foreign,21.3361
Witikon,2022,male,Swiss,24.2074
Witikon,2022,male,foreign,27.0003
Witikon,2022,female,Swiss,27.4266
Witikon,2022,female,foreign,21.3657
Witikon,2023,male,Swiss,24.1988
Witikon,2023,male,foreign,27.0407
Witikon,2023,female,Swiss,27.3652
Witikon,2023,female,foreign,21.3953
Witikon,2024,male,Swiss,24.1901
Witikon,2024,male,foreign,27.0812
Witikon,2024,female,Swiss,27.3039
Witikon,2024,female,foreign,21.4249
Witikon,2025,male,Swiss,24.1815
Witikon,2025,male,foreign,27.1216
Witikon,2025,female,Swiss,27.2425
Witikon,2025,female,foreign,21.4544
Witikon,2026,male,Swiss,24.1728
Witikon,2026,male,foreign,27.1621
Witikon,2026,female,Swiss,27.1812
Witikon,2026,female,foreign,21.484
Witikon,2027,male,Swiss,24.1641
Witikon,2027,male,foreign,27.2025
Witikon,2027,female,Swiss,27.1198
Witikon,2027,female,foreign,21.5136
Witikon,2028,male,Swiss,24.1555
Witikon,2028,male,foreign,27.243
Witikon,2028,female,Swiss,27.0584
Witikon,2028,female,foreign,21.5431
Witikon,2029,male,Swiss,24.1468
Witikon,2029,male,foreign,27.2834
Witikon,2029,female,Swiss,26.9971
Witikon,2029,female,foreign,21.5727
Witikon,2030,male,Swiss,24.1382
Witikon,2030,male,foreign,27.3238
Witikon,2030,female,Swiss,26.9357
Witikon,2030,female,foreign,21.6023
Witikon,2031,male,Swiss,24.1295
Witikon,2031,male,foreign,27.3643
Witikon,2031,female,Swiss,26.8744
Witikon,2031,female,foreign,21.6318
Witikon,2032,male,Swiss,24.1208
Witikon,2032,male,foreign,27.4047
Witikon,2032,female,Swiss,26.813
Witikon,2032,female,foreign,21.6614
Witikon,2033,male,Swiss,24.1122
Witikon,2033,male,foreign,27.4452
Witikon,2033,female,Swiss,26.7517
Witikon,2033,female,foreign,21.691
Witikon,2034,male,Swiss,24.1035
Witikon,2034,male,foreign,27.4856
Witikon,2034,female,Swiss,26.6903
Witikon,2034,female,foreign,21.7205
Witikon,2035,male,Swiss,24.0949
Witikon,2035,male,foreign,27.5261
Witikon,2035,female,Swiss,26.629
Witikon,2035,female,foreign,21.7501
Witikon,2036,male,Swiss,24.0862
Witikon,2036,male,foreign,27.5665
Witikon,2036,female,Swiss,26.5676
Witikon,2036,female,foreign,21.7797
Witikon,2037,male,Swiss,24.0775
Witikon,2037,male,foreign,27.607
Witikon,2037,female,Swiss,26.5063
Witikon,2037,female,foreign,21.8092
Witikon,2038,male,Swiss,24.0689
Witikon,2038,male,foreign,27.6474
Witikon,2038,female,Swiss,26.4449
Witikon,2038,female,foreign,21.8388
Witikon,2039,male,Swiss,24.0602
Witikon,2039,male,foreign,27.6879
Witikon,2039,female,Swiss,26.3835
Witikon,2039,female,foreign,21.8684
Witikon,2040,male,Swiss,24.0516
Witikon,2040,male,foreign,27.7283
Witikon,2040,female,Swiss,26.3222
Witikon,2040,female,foreign,21.8979
Witikon,2041,male,Swiss,24.0429
Witikon,2041,male,foreign,27.7688
Witikon,2041,female,Swiss,26.2608
Witikon,2041,female,foreign,21.9275
Witikon,2042,male,Swiss,24.0342
Witikon,2042,male,foreign,27.8092
Witikon,2042,female,Swiss,26.1995
Witikon,2042,female,foreign,21.9571
Witikon,2043,male,Swiss,24.0256
Witikon,2043,male,foreign,27.8497
Witikon,2043,female,Swiss,26.1381
Witikon,2043,female,foreign,21.9867
Witikon,2044,male,Swiss,24.0169
Witikon,2044,male,foreign,27.8901
Witikon,2044,female,Swiss,26.0768
Witikon,2044,female,foreign,22.0162
Witikon,2045,male,Swiss,24.0083
Witikon,2045,male,foreign,27.9305
Witikon,2045,female,Swiss,26.0154
Witikon,2045,female,foreign,22.0458
Witikon,2046,male,Swiss,23.9996
Witikon,2046,male,foreign,27.971
Witikon,2046,female,Swiss,25.9541
Witikon,2046,female,foreign,22.0754
Witikon,2047,male,Swiss,23.9909
Witikon,2047,male,foreign,28.0114
Witikon,2047,female,Swiss,25.8927
Witikon,2047,female,foreign,22.1049
Witikon,2048,male,Swiss,23.9823
Witikon,2048,male,foreign,28.0519
Witikon,2048,female,Swiss,25.8313
Witikon,2048,female,foreign,22.1345
Witikon,2049,male,Swiss,23.9736
Witikon,2049,male,foreign,28.0923
Witikon,2049,female,Swiss,25.77
Witikon,2049,female,foreign,22.1641
Witikon,2050,male,Swiss,23.9649
Witikon,2050,male,foreign,28.1328
Witikon,2050,female,Swiss,25.7086
Witikon,2050,female,foreign,22.1936
Seefeld,2021,male,Swiss,20.0789
Seefeld,2021,male,foreign,31.2792
Seefeld,2021,female,Swiss,20.8333
Seefeld,2021,female,foreign,27.8086
Seefeld,2022,male,Swiss,20.0416
Seefeld,2022,male,foreign,31.2397
Seefeld,2022,female,Swiss,20.8342
Seefeld,2022,female,foreign,27.8845
Seefeld,2023,male,Swiss,20.0044
Seefeld,2023,male,foreign,31.2001
Seefeld,2023,female,Swiss,20.8352
Seefeld,2023,female,foreign,27.9603
Seefeld,2024,male,Swiss,19.9672
Seefeld,2024,male,foreign,31.1605
Seefeld,2024,female,Swiss,20.8362
Seefeld,2024,female,foreign,28.0361
Seefeld,2025,male,Swiss,19.9299
Seefeld,2025,male,foreign,31.121
Seefeld,2025,female,Swiss,20.8371
Seefeld,2025,female,foreign,28.112
Seefeld,2026,male,Swiss,19.8927
Seefeld,2026,male,foreign,31.0814
Seefeld,2026,female,Swiss,20.8381
Seefeld,2026,female,foreign,28.1878
Seefeld,2027,male,Swiss,19.8555
Seefeld,2027,male,foreign,31.0418
Seefeld,2027,female,Swiss,20.839
Seefeld,2027,female,foreign,28.2637
Seefeld,2028,male,Swiss,19.8182
Seefeld,2028,male,foreign,31.0023
Seefeld,2028,female,Swiss,20.84
Seefeld,2028,female,foreign,28.3395
Seefeld,2029,male,Swiss,19.781
Seefeld,2029,male,foreign,30.9627
Seefeld,2029,female,Swiss,20.841
Seefeld,2029,female,foreign,28.4153
Seefeld,2030,male,Swiss,19.7438
Seefeld,2030,male,foreign,30.9231
Seefeld,2030,female,Swiss,20.8419
Seefeld,2030,female,foreign,28.4912
Seefeld,2031,male,Swiss,19.7065
Seefeld,2031,male,foreign,30.8836
Seefeld,2031,female,Swiss,20.8429
Seefeld,2031,female,foreign,28.567
Seefeld,2032,male,Swiss,19.6693
Seefeld,2032,male,foreign,30.844
Seefeld,2032,female,Swiss,20.8438
Seefeld,2032,female,foreign,28.6428
Seefeld,2033,male,Swiss,19.6321
Seefeld,2033,male,foreign,30.8045
Seefeld,2033,female,Swiss,20.8448
Seefeld,2033,female,foreign,28.7187
Seefeld,2034,male,Swiss,19.5948
Seefeld,2034,male,foreign,30.7649
Seefeld,2034,female,Swiss,20.8458
Seefeld,2034,female,foreign,28.7945
Seefeld,2035,male,Swiss,19.5576
Seefeld,2035,male,foreign,30.7253
Seefeld,2035,female,Swiss,20.8467
Seefeld,2035,female,foreign,28.8704
Seefeld,2036,male,Swiss,19.5204
Seefeld,2036,male,foreign,30.6858
Seefeld,2036,female,Swiss,20.8477
Seefeld,2036,female,foreign,28.9462
Seefeld,2037,male,Swiss,19.4831
Seefeld,2037,male,foreign,30.6462
Seefeld,2037,female,Swiss,20.8486
Seefeld,2037,female,foreign,29.022
Seefeld,2038,male,Swiss,19.4459
Seefeld,2038,male,foreign,30.6066
Seefeld,2038,female,Swiss,20.8496
Seefeld,2038,female,foreign,29.0979
Seefeld,2039,male,Swiss,19.4087
Seefeld,2039,male,foreign,30.5671
Seefeld,2039,female,Swiss,20.8506
Seefeld,2039,female,foreign,29.1737
Seefeld,2040,male,Swiss,19.3714
Seefeld,2040,male,foreign,30.5275
Seefeld,2040,female,Swiss,20.8515
Seefeld,2040,female,foreign,29.2495
Seefeld,2041,male,Swiss,19.3342
Seefeld,2041,male,foreign,30.4879
Seefeld,2041,female,Swiss,20.8525
Seefeld,2041,female,foreign,29.3254
Seefeld,2042,male,Swiss,19.2969
Seefeld,2042,male,foreign,30.4484
Seefeld,2042,female,Swiss,20.8534
Seefeld,2042,female,foreign,29.4012
Seefeld,2043,male,Swiss,19.2597
Seefeld,2043,male,foreign,30.4088
Seefeld,2043,female,Swiss,20.8544
Seefeld,2043,female,foreign,29.4771
Seefeld,2044,male,Swiss,19.2225
Seefeld,2044,male,foreign,30.3693
Seefeld,2044,female,Swiss,20.8554
Seefeld,2044,female,foreign,29.5529
Seefeld,2045,male,Swiss,19.1852
Seefeld,2045,male,foreign,30.3297
Seefeld,2045,female,Swiss,20.8563
Seefeld,2045,female,foreign,29.6287
Seefeld,2046,male,Swiss,19.148
Seefeld,2046,male,foreign,30.2901
Seefeld,2046,female,Swiss,20.8573
Seefeld,2046,female,foreign,29.7046
Seefeld,2047,male,Swiss,19.1108
Seefeld,2047,male,foreign,30.2506
Seefeld,2047,female,Swiss,20.8582
Seefeld,2047,female,foreign,29.7804
Seefeld,2048,male,Swiss,19.0735
Seefeld,2048,male,foreign,30.211
Seefeld,2048,female,Swiss,20.8592
Seefeld,2048,female,foreign,29.8563
Seefeld,2049,male,Swiss,19.0363
Seefeld,2049,male,foreign,30.1714
Seefeld,2049,female,Swiss,20.8602
Seefeld,2049,female,foreign,29.9321
Seefeld,2050,male,Swiss,18.9991
Seefeld,2050,male,foreign,30.1319
Seefeld,2050,female,Swiss,20.8611
Seefeld,2050,female,foreign,30.0079
Muehlebach,2021,male,Swiss,20.7546
Muehlebach,2021,male,foreign,29.8293
Muehlebach,2021,female,Swiss,22.5891
Muehlebach,2021,female,foreign,26.8271
Muehlebach,2022,male,Swiss,20.6577
Muehlebach,2022,male,foreign,29.8756
Muehlebach,2022,female,Swiss,22.5597
Muehlebach,2022,female,foreign,26.907
Muehlebach,2023,male,Swiss,20.5609
Muehlebach,2023,male,foreign,29.9219
Muehlebach,2023,female,Swiss,22.5303
Muehlebach,2023,female,foreign,26.9869
Muehlebach,2024,male,Swiss,20.464
Muehlebach,2024,male,foreign,29.9682
Muehlebach,2024,female,Swiss,22.5009
Muehlebach,2024,female,foreign,27.0669
Muehlebach,2025,male,Swiss,20.3672
Muehlebach,2025,male,foreign,30.0144
Muehlebach,2025,female,Swiss,22.4716
Muehlebach,2025,female,foreign,27.1468
Muehlebach,2026,male,Swiss,20.2703
Muehlebach,2026,male,foreign,30.0607
Muehlebach,2026,female,Swiss,22.4422
Muehlebach,2026,female,foreign,27.2267
Muehlebach,2027,male,Swiss,20.1735
Muehlebach,2027,male,foreign,30.107
Muehlebach,2027,female,Swiss,22.4128
Muehlebach,2027,female,foreign,27.3067
Muehlebach,2028,male,Swiss,20.0767
Muehlebach,2028,male,foreign,30.1533
Muehlebach,2028,female,Swiss,22.3834
Muehlebach,2028,female,foreign,27.3866
Muehlebach,2029,male,Swiss,19.9798
Muehlebach,2029,male,foreign,30.1996
Muehlebach,2029,female,Swiss,22.354
Muehlebach,2029,female,foreign,27.4665
Muehlebach,2030,male,Swiss,19.883
Muehlebach,2030,male,foreign,30.2459
Muehlebach,2030,female,Swiss,22.3246
Muehlebach,2030,female,foreign,27.5465
Muehlebach,2031,male,Swiss,19.7861
Muehlebach,2031,male,foreign,30.2922
Muehlebach,2031,female,Swiss,22.2953
Muehlebach,2031,female,foreign,27.6264
Muehlebach,2032,male,Swiss,19.6893
Muehlebach,2032,male,foreign,30.3385
Muehlebach,2032,female,Swiss,22.2659
Muehlebach,2032,female,foreign,27.7063
Muehlebach,2033,male,Swiss,19.5925
Muehlebach,2033,male,foreign,30.3848
Muehlebach,2033,female,Swiss,22.2365
Muehlebach,2033,female,foreign,27.7863
Muehlebach,2034,male,Swiss,19.4956
Muehlebach,2034,male,foreign,30.4311
Muehlebach,2034,female,Swiss,22.2071
Muehlebach,2034,female,foreign,27.8662
Muehlebach,2035,male,Swiss,19.3988
Muehlebach,2035,male,foreign,30.4774
Muehlebach,2035,female,Swiss,22.1777
Muehlebach,2035,female,foreign,27.9461
Muehlebach,2036,male,Swiss,19.3019
Muehlebach,2036,male,foreign,30.5237
Muehlebach,2036,female,Swiss,22.1483
Muehlebach,2036,female,foreign,28.0261
Muehlebach,2037,male,Swiss,19.2051
Muehlebach,2037,male,foreign,30.57
Muehlebach,2037,female,Swiss,22.1189
Muehlebach,2037,female,foreign,28.106
Muehlebach,2038,male,Swiss,19.1083
Muehlebach,2038,male,foreign,30.6163
Muehlebach,2038,female,Swiss,22.0896
Muehlebach,2038,female,foreign,28.1859
Muehlebach,2039,male,Swiss,19.0114
Muehlebach,2039,male,foreign,30.6625
Muehlebach,2039,female,Swiss,22.0602
Muehlebach,2039,female,foreign,28.2659
Muehlebach,2040,male,Swiss,18.9146
Muehlebach,2040,male,foreign,30.7088
Muehlebach,2040,female,Swiss,22.0308
Muehlebach,2040,female,foreign,28.3458
Muehlebach,2041,male,Swiss,18.8177
Muehlebach,2041,male,foreign,30.7551
Muehlebach,2041,female,Swiss,22.0014
Muehlebach,2041,female,foreign,28.4257
Muehlebach,2042,male,Swiss,18.7209
Muehlebach,2042,male,foreign,30.8014
Muehlebach,2042,female,Swiss,21.972
Muehlebach,2042,female,foreign,28.5057
Muehlebach,2043,male,Swiss,18.6241
Muehlebach,2043,male,foreign,30.8477
Muehlebach,2043,female,Swiss,21.9426
Muehlebach,2043,female,foreign,28.5856
Muehlebach,2044,male,Swiss,18.5272
Muehlebach,2044,male,foreign,30.894
Muehlebach,2044,female,Swiss,21.9133
Muehlebach,2044,female,foreign,28.6655
Muehlebach,2045,male,Swiss,18.4304
Muehlebach,2045,male,foreign,30.9403
Muehlebach,2045,female,Swiss,21.8839
Muehlebach,2045,female,foreign,28.7455
Muehlebach,2046,male,Swiss,18.3335
Muehlebach,2046,male,foreign,30.9866
Muehlebach,2046,female,Swiss,21.8545
Muehlebach,2046,female,foreign,28.8254
Muehlebach,2047,male,Swiss,18.2367
Muehlebach,2047,male,foreign,31.0329
Muehlebach,2047,female,Swiss,21.8251
Muehlebach,2047,female,foreign,28.9053
Muehlebach,2048,male,Swiss,18.1398
Muehlebach,2048,male,foreign,31.0792
Muehlebach,2048,female,Swiss,21.7957
Muehlebach,2048,female,foreign,28.9853
Muehlebach,2049,male,Swiss,18.043
Muehlebach,2049,male,foreign,31.1255
Muehlebach,2049,female,Swiss,21.7663
Muehlebach,2049,female,foreign,29.0652
Muehlebach,2050,male,Swiss,17.9462
Muehlebach,2050,male,foreign,31.1718
Muehlebach,2050,female,Swiss,21.737
Muehlebach,2050,female,foreign,29.1451
Weinegg,2021,male,Swiss,22.6447
Weinegg,2021,male,foreign,28.3382
Weinegg,2021,female,Swiss,25.5626
Weinegg,2021,female,foreign,23.4545
Weinegg,2022,male,Swiss,22.6514
Weinegg,2022,male,foreign,28.3657
Weinegg,2022,female,Swiss,25.5661
Weinegg,2022,female,foreign,23.4168
Weinegg,2023,male,Swiss,22.6582
Weinegg,2023,male,foreign,28.3933
Weinegg,2023,female,Swiss,25.5695
Weinegg,2023,female,foreign,23.379
Weinegg,2024,male,Swiss,22.665
Weinegg,2024,male,foreign,28.4208
Weinegg,2024,female,Swiss,25.573
Weinegg,2024,female,foreign,23.3412
Weinegg,2025,male,Swiss,22.6718
Weinegg,2025,male,foreign,28.4483
Weinegg,2025,female,Swiss,25.5765
Weinegg,2025,female,foreign,23.3034
Weinegg,2026,male,Swiss,22.6786
Weinegg,2026,male,foreign,28.4758
Weinegg,2026,female,Swiss,25.5799
Weinegg,2026,female,foreign,23.2656
Weinegg,2027,male,Swiss,22.6854
Weinegg,2027,male,foreign,28.5034
Weinegg,2027,female,Swiss,25.5834
Weinegg,2027,female,foreign,23.2278
Weinegg,2028,male,Swiss,22.6922
Weinegg,2028,male,foreign,28.5309
Weinegg,2028,female,Swiss,25.5869
Weinegg,2028,female,foreign,23.19
Weinegg,2029,male,Swiss,22.699
Weinegg,2029,male,foreign,28.5584
Weinegg,2029,female,Swiss,25.5903
Weinegg,2029,female,foreign,23.1522
Weinegg,2030,male,Swiss,22.7058
Weinegg,2030,male,foreign,28.586
Weinegg,2030,female,Swiss,25.5938
Weinegg,2030,female,foreign,23.1144
Weinegg,2031,male,Swiss,22.7126
Weinegg,2031,male,foreign,28.6135
Weinegg,2031,female,Swiss,25.5973
Weinegg,2031,female,foreign,23.0766
Weinegg,2032,male,Swiss,22.7194
Weinegg,2032,male,foreign,28.641
Weinegg,2032,female,Swiss,25.6007
Weinegg,2032,female,foreign,23.0389
Weinegg,2033,male,Swiss,22.7262
Weinegg,2033,male,foreign,28.6685
Weinegg,2033,female,Swiss,25.6042
Weinegg,2033,female,foreign,23.0011
Weinegg,2034,male,Swiss,22.733
Weinegg,2034,male,foreign,28.6961
Weinegg,2034,female,Swiss,25.6077
Weinegg,2034,female,foreign,22.9633
Weinegg,2035,male,Swiss,22.7398
Weinegg,2035,male,foreign,28.7236
Weinegg,2035,female,Swiss,25.6111
Weinegg,2035,female,foreign,22.9255
Weinegg,2036,male,Swiss,22.7466
Weinegg,2036,male,foreign,28.7511
Weinegg,2036,female,Swiss,25.6146
Weinegg,2036,female,foreign,22.8877
Weinegg,2037,male,Swiss,22.7534
Weinegg,2037,male,foreign,28.7786
Weinegg,2037,female,Swiss,25.6181
Weinegg,2037,female,foreign,22.8499
Weinegg,2038,male,Swiss,22.7602
Weinegg,2038,male,foreign,28.8062
Weinegg,2038,female,Swiss,25.6215
Weinegg,2038,female,foreign,22.8121
Weinegg,2039,male,Swiss,22.767
Weinegg,2039,male,foreign,28.8337
Weinegg,2039,female,Swiss,25.625
Weinegg,2039,female,foreign,22.7743
Weinegg,2040,male,Swiss,22.7738
Weinegg,2040,male,foreign,28.8612
Weinegg,2040,female,Swiss,25.6285
Weinegg,2040,female,foreign,22.7365
Weinegg,2041,male,Swiss,22.7806
Weinegg,2041,male,foreign,28.8887
Weinegg,2041,female,Swiss,25.632
Weinegg,2041,female,foreign,22.6987
Weinegg,2042,male,Swiss,22.7874
Weinegg,2042,male,foreign,28.9163
Weinegg,2042,female,Swiss,25.6354
Weinegg,2042,female,foreign,22.661
Weinegg,2043,male,Swiss,22.7941
Weinegg,2043,male,foreign,28.9438
Weinegg,2043,female,Swiss,25.6389
Weinegg,2043,female,foreign,22.6232
Weinegg,2044,male,Swiss,22.8009
Weinegg,2044,male,foreign,28.9713
Weinegg,2044,female,Swiss,25.6424
Weinegg,2044,female,foreign,22.5854
Weinegg,2045,male,Swiss,22.8077
Weinegg,2045,male,foreign,28.9989
Weinegg,2045,female,Swiss,25.6458
Weinegg,2045,female,foreign,22.5476
Weinegg,2046,male,Swiss,22.8145
Weinegg,2046,male,foreign,29.0264
Weinegg,2046,female,Swiss,25.6493
Weinegg,2046,female,foreign,22.5098
Weinegg,2047,male,Swiss,22.8213
Weinegg,2047,male,foreign,29.0539
Weinegg,2047,female,Swiss,25.6528
Weinegg,2047,female,foreign,22.472
Weinegg,2048,male,Swiss,22.8281
Weinegg,2048,male,foreign,29.0814
Weinegg,2048,female,Swiss,25.6562
Weinegg,2048,female,foreign,22.4342
Weinegg,2049,male,Swiss,22.8349
Weinegg,2049,male,foreign,29.109
Weinegg,2049,female,Swiss,25.6597
Weinegg,2049,female,foreign,22.3964
Weinegg,2050,male,Swiss,22.8417
Weinegg,2050,male,foreign,29.1365
Weinegg,2050,female,Swiss,25.6632
Weinegg,2050,female,foreign,22.3586
Albisrieden,2021,male,Swiss,26.8574
Albisrieden,2021,male,foreign,26.8041
Albisrieden,2021,female,Swiss,27.0241
Albisrieden,2021,female,foreign,19.3144
Albisrieden,2022,male,Swiss,26.8466
Albisrieden,2022,male,foreign,26.8253
Albisrieden,2022,female,Swiss,26.9742
Albisrieden,2022,female,foreign,19.3538
Albisrieden,2023,male,Swiss,26.8359
Albisrieden,2023,male,foreign,26.8465
Albisrieden,2023,female,Swiss,26.9244
Albisrieden,2023,female,foreign,19.3932
Albisrieden,2024,male,Swiss,26.8252
Albisrieden,2024,male,foreign,26.8677
Albisrieden,2024,female,Swiss,26.8745
Albisrieden,2024,female,foreign,19.4326
Albisrieden,2025,male,Swiss,26.8145
Albisrieden,2025,male,foreign,26.8889
Albisrieden,2025,female,Swiss,26.8246
Albisrieden,2025,female,foreign,19.472
Albisrieden,2026,male,Swiss,26.8038
Albisrieden,2026,male,foreign,26.9101
Albisrieden,2026,female,Swiss,26.7748
Albisrieden,2026,female,foreign,19.5114
Albisrieden,2027,male,Swiss,26.7931
Albisrieden,2027,male,foreign,26.9313
Albisrieden,2027,female,Swiss,26.7249
Albisrieden,2027,female,foreign,19.5508
Albisrieden,2028,male,Swiss,26.7823
Albisrieden,2028,male,foreign,26.9525
Albisrieden,2028,female,Swiss,26.675
Albisrieden,2028,female,foreign,19.5902
Albisrieden,2029,male,Swiss,26.7716
Albisrieden,2029,male,foreign,26.9737
Albisrieden,2029,female,Swiss,26.6251
Albisrieden,2029,female,foreign,19.6296
Albisrieden,2030,male,Swiss,26.7609
Albisrieden,2030,male,foreign,26.9949
Albisrieden,2030,female,Swiss,26.5753
Albisrieden,2030,female,foreign,19.669
Albisrieden,2031,male,Swiss,26.7502
Albisrieden,2031,male,foreign,27.0161
Albisrieden,2031,female,Swiss,26.5254
Albisrieden,2031,female,foreign,19.7083
Albisrieden,2032,male,Swiss,26.7395
Albisrieden,2032,male,foreign,27.0372
Albisrieden,2032,female,Swiss,26.4755
Albisrieden,2032,female,foreign,19.7477
Albisrieden,2033,male,Swiss,26.7288
Albisrieden,2033,male,foreign,27.0584
Albisrieden,2033,female,Swiss,26.4257
Albisrieden,2033,female,foreign,19.7871
Albisrieden,2034,male,Swiss,26.7181
Albisrieden,2034,male,foreign,27.0796
Albisrieden,2034,female,Swiss,26.3758
Albisrieden,2034,female,foreign,19.8265
Albisrieden,2035,male,Swiss,26.7073
Albisrieden,2035,male,foreign,27.1008
Albisrieden,2035,female,Swiss,26.3259
Albisrieden,2035,female,foreign,19.8659
Albisrieden,2036,male,Swiss,26.6966
Albisrieden,2036,male,foreign,27.122
Albisrieden,2036,female,Swiss,26.276
Albisrieden,2036,female,foreign,19.9053
Albisrieden,2037,male,Swiss,26.6859
Albisrieden,2037,male,foreign,27.1432
Albisrieden,2037,female,Swiss,26.2262
Albisrieden,2037,female,foreign,19.9447
Albisrieden,2038,male,Swiss,26.6752
Albisrieden,2038,male,foreign,27.1644
Albisrieden,2038,female,Swiss,26.1763
Albisrieden,2038,female,foreign,19.9841
Albisrieden,2039,male,Swiss,26.6645
Albisrieden,2039,male,foreign,27.1856
Albisrieden,2039,female,Swiss,26.1264
Albisrieden,2039,female,foreign,20.0235
Albisrieden,2040,male,Swiss,26.6538
Albisrieden,2040,male,foreign,27.2068
Albisrieden,2040,female,Swiss,26.0765
Albisrieden,2040,female,foreign,20.0629
Albisrieden,2041,male,Swiss,26.643
Albisrieden,2041,male,foreign,27.228
Albisrieden,2041,female,Swiss,26.0267
Albisrieden,2041,female,foreign,20.1023
Albisrieden,2042,male,Swiss,26.6323
Albisrieden,2042,male,foreign,27.2492
Albisrieden,2042,female,Swiss,25.9768
Albisrieden,2042,female,foreign,20.1417
Albisrieden,2043,male,Swiss,26.6216
Albisrieden,2043,male,foreign,27.2704
Albisrieden,2043,female,Swiss,25.9269
Albisrieden,2043,female,foreign,20.1811
Albisrieden,2044,male,Swiss,26.6109
Albisrieden,2044,male,foreign,27.2916
Albisrieden,2044,female,Swiss,25.8771
Albisrieden,2044,female,foreign,20.2205
Albisrieden,2045,male,Swiss,26.6002
Albisrieden,2045,male,foreign,27.3128
Albisrieden,2045,female,Swiss,25.8272
Albisrieden,2045,female,foreign,20.2599
Albisrieden,2046,male,Swiss,26.5895
Albisrieden,2046,male,foreign,27.3339
Albisrieden,2046,female,Swiss,25.7773
Albisrieden,2046,female,foreign,20.2993
Albisrieden,2047,male,Swiss,26.5787
Albisrieden,2047,male,foreign,27.3551
Albisrieden,2047,female,Swiss,25.7274
Albisrieden,2047,female,foreign,20.3387
Albisrieden,2048,male,Swiss,26.568
Albisrieden,2048,male,foreign,27.3763
Albisrieden,2048,female,Swiss,25.6776
Albisrieden,2048,female,foreign,20.3781
Albisrieden,2049,male,Swiss,26.5573
Albisrieden,2049,male,foreign,27.3975
Albisrieden,2049,female,Swiss,25.6277
Albisrieden,2049,female,foreign,20.4175
Albisrieden,2050,male,Swiss,26.5466
Albisrieden,2050,male,foreign,27.4187
Albisrieden,2050,female,Swiss,25.5778
Albisrieden,2050,female,foreign,20.4569
Altstetten,2021,male,Swiss,22.5586
Altstetten,2021,male,foreign,33.5123
Altstetten,2021,female,Swiss,21.4626
Altstetten,2021,female,foreign,22.4665
Altstetten,2022,male,Swiss,22.5828
Altstetten,2022,male,foreign,33.4652
Altstetten,2022,female,Swiss,21.4673
Altstetten,2022,female,foreign,22.4847
Altstetten,2023,male,Swiss,22.607
Altstetten,2023,male,foreign,33.418
Altstetten,2023,female,Swiss,21.4721
Altstetten,2023,female,foreign,22.5029
Altstetten,2024,male,Swiss,22.6311
Altstetten,2024,male,foreign,33.3709
Altstetten,2024,female,Swiss,21.4768
