district,year,sex,origin,prop
Escher Wyss,2021,male,foreign,28.9669
Escher Wyss,2021,female,Swiss,22.4371
Escher Wyss,2021,female,foreign,21.3852
Escher Wyss,2022,male,Swiss,27.1733
Escher Wyss,2022,male,foreign,28.9951
Escher Wyss,2022,female,Swiss,22.4665
Escher Wyss,2022,female,foreign,21.365
Escher Wyss,2023,male,Swiss,27.1359
Escher Wyss,2023,male,foreign,29.0233
Escher Wyss,2023,female,Swiss,22.496
Escher Wyss,2023,female,foreign,21.3449
Escher Wyss,2024,male,Swiss,27.0984
Escher Wyss,2024,male,foreign,29.0514
Escher Wyss,2024,female,Swiss,22.5255
Escher Wyss,2024,female,foreign,21.3247
Escher Wyss,2025,male,Swiss,27.0609
Escher Wyss,2025,male,foreign,29.0796
Escher Wyss,2025,female,Swiss,22.555
Escher Wyss,2025,female,foreign,21.3046
Escher Wyss,2026,male,Swiss,27.0234
Escher Wyss,2026,male,foreign,29.1077
Escher Wyss,2026,female,Swiss,22.5844
Escher Wyss,2026,female,foreign,21.2845
Escher Wyss,2027,male,Swiss,26.9859
Escher Wyss,2027,male,foreign,29.1359
Escher Wyss,2027,female,Swiss,22.6139
Escher Wyss,2027,female,foreign,21.2643
Escher Wyss,2028,male,Swiss,26.9484
Escher Wyss,2028,male,foreign,29.164
Escher Wyss,2028,female,Swiss,22.6434
Escher Wyss,2028,female,foreign,21.2442
Escher Wyss,2029,male,Swiss,26.9109
Escher Wyss,2029,male,foreign,29.1922
Escher Wyss,2029,female,Swiss,22.6728
Escher Wyss,2029,female,foreign,21.224
Escher Wyss,2030,male,Swiss,26.8734
Escher Wyss,2030,male,foreign,29.2203
Escher Wyss,2030,female,Swiss,22.7023
Escher Wyss,2030,female,foreign,21.2039
Escher Wyss,2031,male,Swiss,26.836
Escher Wyss,2031,male,foreign,29.2485
Escher Wyss,2031,female,Swiss,22.7318
Escher Wyss,2031,female,foreign,21.1837
Escher Wyss,2032,male,Swiss,26.7985
Escher Wyss,2032,male,foreign,29.2767
Escher Wyss,2032,female,Swiss,22.7613
Escher Wyss,2032,female,foreign,21.1636
Escher Wyss,2033,male,Swiss,26.761
Escher Wyss,2033,male,foreign,29.3048
Escher Wyss,2033,female,Swiss,22.7907
Escher Wyss,2033,female,foreign,21.1435
Escher Wyss,2034,male,Swiss,26.7235
Escher Wyss,2034,male,foreign,29.333
Escher Wyss,2034,female,Swiss,22.8202
Escher Wyss,2034,female,foreign,21.1233
Escher Wyss,2035,male,Swiss,26.686
Escher Wyss,2035,male,foreign,29.3611
Escher Wyss,2035,female,Swiss,22.8497
Escher Wyss,2035,female,foreign,21.1032
Escher Wyss,2036,male,Swiss,26.6485
Escher Wyss,2036,male,foreign,29.3893
Escher Wyss,2036,female,Swiss,22.8791
Escher Wyss,2036,female,foreign,21.083
Escher Wyss,2037,male,Swiss,26.611
Escher Wyss,2037,male,foreign,29.4174
Escher Wyss,2037,female,Swiss,22.9086
Escher Wyss,2037,female,foreign,21.0629
Escher Wyss,2038,male,Swiss,26.5735
Escher Wyss,2038,male,foreign,29.4456
Escher Wyss,2038,female,Swiss,22.9381
Escher Wyss,2038,female,foreign,21.0428
Escher Wyss,2039,male,Swiss,26.5361
Escher Wyss,2039,male,foreign,29.4738
Escher Wyss,2039,female,Swiss,22.9676
Escher Wyss,2039,female,foreign,21.0226
Escher Wyss,2040,male,Swiss,26.4986
Escher Wyss,2040,male,foreign,29.5019
Escher Wyss,2040,female,Swiss,22.997
Escher Wyss,2040,female,foreign,21.0025
Escher Wyss,2041,male,Swiss,26.4611
Escher Wyss,2041,male,foreign,29.5301
Escher Wyss,2041,female,Swiss,23.0265
Escher Wyss,2041,female,foreign,20.9823
Escher Wyss,2042,male,Swiss,26.4236
Escher Wyss,2042,male,foreign,29.5582
Escher Wyss,2042,female,Swiss,23.056
Escher Wyss,2042,female,foreign,20.9622
Escher Wyss,2043,male,Swiss,26.3861
Escher Wyss,2043,male,foreign,29.5864
Escher Wyss,2043,female,Swiss,23.0854
Escher Wyss,2043,female,foreign,20.9421
Escher Wyss,2044,male,Swiss,26.3486
Escher Wyss,2044,male,foreign,29.6145
Escher Wyss,2044,female,Swiss,23.1149
Escher Wyss,2044,female,foreign,20.9219
Escher Wyss,2045,male,Swiss,26.3111
Escher Wyss,2045,male,foreign,29.6427
Escher Wyss,2045,female,Swiss,23.1444
Escher Wyss,2045,female,foreign,20.9018
Escher Wyss,2046,male,Swiss,26.2736
Escher Wyss,2046,male,foreign,29.6709
Escher Wyss,2046,female,Swiss,23.1739
Escher Wyss,2046,female,foreign,20.8816
Escher Wyss,2047,male,Swiss,26.2362
Escher Wyss,2047,male,foreign,29.699
Escher Wyss,2047,female,Swiss,23.2033
Escher Wyss,2047,female,foreign,20.8615
Escher Wyss,2048,male,Swiss,26.1987
Escher Wyss,2048,male,foreign,29.7272
Escher Wyss,2048,female,Swiss,23.2328
Escher Wyss,2048,female,foreign,20.8414
Escher Wyss,2049,male,Swiss,26.1612
Escher Wyss,2049,male,foreign,29.7553
Escher Wyss,2049,female,Swiss,23.2623
Escher Wyss,2049,female,foreign,20.8212
Escher Wyss,2050,male,Swiss,26.1237
Escher Wyss,2050,male,foreign,29.7835
Escher Wyss,2050,female,Swiss,23.2917
Escher Wyss,2050,female,foreign,20.8011
Unterstrass,2021,male,Swiss,22.8785
Unterstrass,2021,male,foreign,29.9091
Unterstrass,2021,female,Swiss,23.6825
Unterstrass,2021,female,foreign,23.5299
Unterstrass,2022,male,Swiss,22.9136
Unterstrass,2022,male,foreign,29.8529
Unterstrass,2022,female,Swiss,23.722
Unterstrass,2022,female,foreign,23.5115
Unterstrass,2023,male,Swiss,22.9486
Unterstrass,2023,male,foreign,29.7968
Unterstrass,2023,female,Swiss,23.7615
Unterstrass,2023,female,foreign,23.4931
Unterstrass,2024,male,Swiss,22.9837
Unterstrass,2024,male,foreign,29.7406
Unterstrass,2024,female,Swiss,23.801
Unterstrass,2024,female,foreign,23.4748
Unterstrass,2025,male,Swiss,23.0187
Unterstrass,2025,male,foreign,29.6844
Unterstrass,2025,female,Swiss,23.8405
Unterstrass,2025,female,foreign,23.4564
Unterstrass,2026,male,Swiss,23.0538
Unterstrass,2026,male,foreign,29.6283
Unterstrass,2026,female,Swiss,23.88
Unterstrass,2026,female,foreign,23.438
Unterstrass,2027,male,Swiss,23.0888
Unterstrass,2027,male,foreign,29.5721
Unterstrass,2027,female,Swiss,23.9195
Unterstrass,2027,female,foreign,23.4196
Unterstrass,2028,male,Swiss,23.1239
Unterstrass,2028,male,foreign,29.5159
Unterstrass,2028,female,Swiss,23.959
Unterstrass,2028,female,foreign,23.4012
Unterstrass,2029,male,Swiss,23.1589
Unterstrass,2029,male,foreign,29.4598
Unterstrass,2029,female,Swiss,23.9985
Unterstrass,2029,female,foreign,23.3828
Unterstrass,2030,male,Swiss,23.1939
Unterstrass,2030,male,foreign,29.4036
Unterstrass,2030,female,Swiss,24.038
Unterstrass,2030,female,foreign,23.3644
Unterstrass,2031,male,Swiss,23.229
Unterstrass,2031,male,foreign,29.3474
Unterstrass,2031,female,Swiss,24.0775
Unterstrass,2031,female,foreign,23.346
Unterstrass,2032,male,Swiss,23.264
Unterstrass,2032,male,foreign,29.2913
Unterstrass,2032,female,Swiss,24.117
Unterstrass,2032,female,foreign,23.3276
Unterstrass,2033,male,Swiss,23.2991
Unterstrass,2033,male,foreign,29.2351
Unterstrass,2033,female,Swiss,24.1565
Unterstrass,2033,female,foreign,23.3093
Unterstrass,2034,male,Swiss,23.3341
Unterstrass,2034,male,foreign,29.1789
Unterstrass,2034,female,Swiss,24.1961
Unterstrass,2034,female,foreign,23.2909
Unterstrass,2035,male,Swiss,23.3692
Unterstrass,2035,male,foreign,29.1228
Unterstrass,2035,female,Swiss,24.2356
Unterstrass,2035,female,foreign,23.2725
Unterstrass,2036,male,Swiss,23.4042
Unterstrass,2036,male,foreign,29.0666
Unterstrass,2036,female,Swiss,24.2751
Unterstrass,2036,female,foreign,23.2541
Unterstrass,2037,male,Swiss,23.4393
Unterstrass,2037,male,foreign,29.0105
Unterstrass,2037,female,Swiss,24.3146
Unterstrass,2037,female,foreign,23.2357
Unterstrass,2038,male,Swiss,23.4743
Unterstrass,2038,male,foreign,28.9543
Unterstrass,2038,female,Swiss,24.3541
Unterstrass,2038,female,foreign,23.2173
Unterstrass,2039,male,Swiss,23.5094
Unterstrass,2039,male,foreign,28.8981
Unterstrass,2039,female,Swiss,24.3936
Unterstrass,2039,female,foreign,23.1989
Unterstrass,2040,male,Swiss,23.5444
Unterstrass,2040,male,foreign,28.842
Unterstrass,2040,female,Swiss,24.4331
Unterstrass,2040,female,foreign,23.1805
Unterstrass,2041,male,Swiss,23.5795
Unterstrass,2041,male,foreign,28.7858
Unterstrass,2041,female,Swiss,24.4726
Unterstrass,2041,female,foreign,23.1621
Unterstrass,2042,male,Swiss,23.6145
Unterstrass,2042,male,foreign,28.7296
Unterstrass,2042,female,Swiss,24.5121
Unterstrass,2042,female,foreign,23.1438
Unterstrass,2043,male,Swiss,23.6495
Unterstrass,2043,male,foreign,28.6735
Unterstrass,2043,female,Swiss,24.5516
Unterstrass,2043,female,foreign,23.1254
Unterstrass,2044,male,Swiss,23.6846
Unterstrass,2044,male,foreign,28.6173
Unterstrass,2044,female,Swiss,24.5911
Unterstrass,2044,female,foreign,23.107
Unterstrass,2045,male,Swiss,23.7196
Unterstrass,2045,male,foreign,28.5611
Unterstrass,2045,female,Swiss,24.6306
Unterstrass,2045,female,foreign,23.0886
Unterstrass,2046,male,Swiss,23.7547
Unterstrass,2046,male,foreign,28.505
Unterstrass,2046,female,Swiss,24.6701
Unterstrass,2046,female,foreign,23.0702
Unterstrass,2047,male,Swiss,23.7897
Unterstrass,2047,male,foreign,28.4488
Unterstrass,2047,female,Swiss,24.7097
Unterstrass,2047,female,foreign,23.0518
Unterstrass,2048,male,Swiss,23.8248
Unterstrass,2048,male,foreign,28.3926
Unterstrass,2048,female,Swiss,24.7492
Unterstrass,2048,female,foreign,23.0334
Unterstrass,2049,male,Swiss,23.8598
Unterstrass,2049,male,foreign,28.3365
Unterstrass,2049,female,Swiss,24.7887
Unterstrass,2049,female,foreign,23.015
Unterstrass,2050,male,Swiss,23.8949
Unterstrass,2050,male,foreign,28.2803
Unterstrass,2050,female,Swiss,24.8282
Unterstrass,2050,female,foreign,22.9966
Oberstrass,2021,male,Swiss,19.5948
Oberstrass,2021,male,foreign,30.423
Oberstrass,2021,female,Swiss,21.8574
Oberstrass,2021,female,foreign,28.1249
Oberstrass,2022,male,Swiss,19.5931
Oberstrass,2022,male,foreign,30.4425
Oberstrass,2022,female,Swiss,21.8371
Oberstrass,2022,female,foreign,28.1272
Oberstrass,2023,male,Swiss,19.5914
Oberstrass,2023,male,foreign,30.4621
Oberstrass,2023,female,Swiss,21.8169
Oberstrass,2023,female,foreign,28.1296
Oberstrass,2024,male,Swiss,19.5898
Oberstrass,2024,male,foreign,30.4817
Oberstrass,2024,female,Swiss,21.7966
Oberstrass,2024,female,foreign,28.1319
Oberstrass,2025,male,Swiss,19.5881
Oberstrass,2025,male,foreign,30.5012
Oberstrass,2025,female,Swiss,21.7764
Oberstrass,2025,female,foreign,28.1343
Oberstrass,2026,male,Swiss,19.5864
Oberstrass,2026,male,foreign,30.5208
Oberstrass,2026,female,Swiss,21.7562
Oberstrass,2026,female,foreign,28.1367
Oberstrass,2027,male,Swiss,19.5847
Oberstrass,2027,male,foreign,30.5404
Oberstrass,2027,female,Swiss,21.7359
Oberstrass,2027,female,foreign,28.139
Oberstrass,2028,male,Swiss,19.583
Oberstrass,2028,male,foreign,30.5599
Oberstrass,2028,female,Swiss,21.7157
Oberstrass,2028,female,foreign,28.1414
Oberstrass,2029,male,Swiss,19.5814
Oberstrass,2029,male,foreign,30.5795
Oberstrass,2029,female,Swiss,21.6954
Oberstrass,2029,female,foreign,28.1437
Oberstrass,2030,male,Swiss,19.5797
Oberstrass,2030,male,foreign,30.599
Oberstrass,2030,female,Swiss,21.6752
Oberstrass,2030,female,foreign,28.1461
Oberstrass,2031,male,Swiss,19.578
Oberstrass,2031,male,foreign,30.6186
Oberstrass,2031,female,Swiss,21.655
Oberstrass,2031,female,foreign,28.1484
Oberstrass,2032,male,Swiss,19.5763
Oberstrass,2032,male,foreign,30.6382
Oberstrass,2032,female,Swiss,21.6347
Oberstrass,2032,female,foreign,28.1508
Oberstrass,2033,male,Swiss,19.5746
Oberstrass,2033,male,foreign,30.6577
Oberstrass,2033,female,Swiss,21.6145
Oberstrass,2033,female,foreign,28.1531
Oberstrass,2034,male,Swiss,19.573
Oberstrass,2034,male,foreign,30.6773
Oberstrass,2034,female,Swiss,21.5942
Oberstrass,2034,female,foreign,28.1555
Oberstrass,2035,male,Swiss,19.5713
Oberstrass,2035,male,foreign,30.6968
Oberstrass,2035,female,Swiss,21.574
Oberstrass,2035,female,foreign,28.1579
Oberstrass,2036,male,Swiss,19.5696
Oberstrass,2036,male,foreign,30.7164
Oberstrass,2036,female,Swiss,21.5538
Oberstrass,2036,female,foreign,28.1602
Oberstrass,2037,male,Swiss,19.5679
Oberstrass,2037,male,foreign,30.736
Oberstrass,2037,female,Swiss,21.5335
Oberstrass,2037,female,foreign,28.1626
Oberstrass,2038,male,Swiss,19.5663
Oberstrass,2038,male,foreign,30.7555
Oberstrass,2038,female,Swiss,21.5133
Oberstrass,2038,female,foreign,28.1649
Oberstrass,2039,male,Swiss,19.5646
Oberstrass,2039,male,foreign,30.7751
Oberstrass,2039,female,Swiss,21.4931
Oberstrass,2039,female,foreign,28.1673
Oberstrass,2040,male,Swiss,19.5629
Oberstrass,2040,male,foreign,30.7946
Oberstrass,2040,female,Swiss,21.4728
Oberstrass,2040,female,foreign,28.1696
Oberstrass,2041,male,Swiss,19.5612
Oberstrass,2041,male,foreign,30.8142
Oberstrass,2041,female,Swiss,21.4526
Oberstrass,2041,female,foreign,28.172
Oberstrass,2042,male,Swiss,19.5595
Oberstrass,2042,male,foreign,30.8338
Oberstrass,2042,female,Swiss,21.4323
Oberstrass,2042,female,foreign,28.1744
Oberstrass,2043,male,Swiss,19.5579
Oberstrass,2043,male,foreign,30.8533
Oberstrass,2043,female,Swiss,21.4121
Oberstrass,2043,female,foreign,28.1767
Oberstrass,2044,male,Swiss,19.5562
Oberstrass,2044,male,foreign,30.8729
Oberstrass,2044,female,Swiss,21.3919
Oberstrass,2044,female,foreign,28.1791
Oberstrass,2045,male,Swiss,19.5545
Oberstrass,2045,male,foreign,30.8925
Oberstrass,2045,female,Swiss,21.3716
Oberstrass,2045,female,foreign,28.1814
Oberstrass,2046,male,Swiss,19.5528
Oberstrass,2046,male,foreign,30.912
Oberstrass,2046,female,Swiss,21.3514
Oberstrass,2046,female,foreign,28.1838
Oberstrass,2047,male,Swiss,19.5511
Oberstrass,2047,male,foreign,30.9316
Oberstrass,2047,female,Swiss,21.3311
Oberstrass,2047,female,foreign,28.1861
Oberstrass,2048,male,Swiss,19.5495
Oberstrass,2048,male,foreign,30.9511
Oberstrass,2048,female,Swiss,21.3109
Oberstrass,2048,female,foreign,28.1885
Oberstrass,2049,male,Swiss,19.5478
Oberstrass,2049,male,foreign,30.9707
Oberstrass,2049,female,Swiss,21.2907
Oberstrass,2049,female,foreign,28.1909
Oberstrass,2050,male,Swiss,19.5461
Oberstrass,2050,male,foreign,30.9903
Oberstrass,2050,female,Swiss,21.2704
Oberstrass,2050,female,foreign,28.1932
Fluntern,2021,male,Swiss,20.9792
Fluntern,2021,male,foreign,29.0017
Fluntern,2021,female,Swiss,22.0118
Fluntern,2021,female,foreign,28.0073
Fluntern,2022,male,Swiss,21.0754
Fluntern,2022,male,foreign,28.9256
Fluntern,2022,female,Swiss,22.0374
Fluntern,2022,female,foreign,27.9616
Fluntern,2023,male,Swiss,21.1716
Fluntern,2023,male,foreign,28.8496
Fluntern,2023,female,Swiss,22.063
Fluntern,2023,female,foreign,27.9159
Fluntern,2024,male,Swiss,21.2677
Fluntern,2024,male,foreign,28.7735
Fluntern,2024,female,Swiss,22.0886
Fluntern,2024,female,foreign,27.8702
Fluntern,2025,male,Swiss,21.3639
Fluntern,2025,male,foreign,28.6975
Fluntern,2025,female,Swiss,22.1142
Fluntern,2025,female,foreign,27.8244
Fluntern,2026,male,Swiss,21.4601
Fluntern,2026,male,foreign,28.6214
Fluntern,2026,female,Swiss,22.1398
Fluntern,2026,female,foreign,27.7787
Fluntern,2027,male,Swiss,21.5563
Fluntern,2027,male,foreign,28.5454
Fluntern,2027,female,Swiss,22.1654
Fluntern,2027,female,foreign,27.733
Fluntern,2028,male,Swiss,21.6524
Fluntern,2028,male,foreign,28.4693
Fluntern,2028,female,Swiss,22.191
Fluntern,2028,female,foreign,27.6873
Fluntern,2029,male,Swiss,21.7486
Fluntern,2029,male,foreign,28.3933
Fluntern,2029,female,Swiss,22.2166
Fluntern,2029,female,foreign,27.6416
Fluntern,2030,male,Swiss,21.8448
Fluntern,2030,male,foreign,28.3172
Fluntern,2030,female,Swiss,22.2422
Fluntern,2030,female,foreign,27.5959
Fluntern,2031,male,Swiss,21.9409
Fluntern,2031,male,foreign,28.2412
Fluntern,2031,female,Swiss,22.2678
Fluntern,2031,female,foreign,27.5501
Fluntern,2032,male,Swiss,22.0371
Fluntern,2032,male,foreign,28.1651
Fluntern,2032,female,Swiss,22.2934
Fluntern,2032,female,foreign,27.5044
Fluntern,2033,male,Swiss,22.1333
Fluntern,2033,male,foreign,28.0891
Fluntern,2033,female,Swiss,22.319
Fluntern,2033,female,foreign,27.4587
Fluntern,2034,male,Swiss,22.2295
Fluntern,2034,male,foreign,28.013
Fluntern,2034,female,Swiss,22.3446
Fluntern,2034,female,foreign,27.413
Fluntern,2035,male,Swiss,22.3256
Fluntern,2035,male,foreign,27.9369
Fluntern,2035,female,Swiss,22.3702
Fluntern,2035,female,foreign,27.3673
Fluntern,2036,male,Swiss,22.4218
Fluntern,2036,male,foreign,27.8609
Fluntern,2036,female,Swiss,22.3958
Fluntern,2036,female,foreign,27.3216
Fluntern,2037,male,Swiss,22.518
Fluntern,2037,male,foreign,27.7848
Fluntern,2037,female,Swiss,22.4214
Fluntern,2037,female,foreign,27.2758
Fluntern,2038,male,Swiss,22.6141
Fluntern,2038,male,foreign,27.7088
Fluntern,2038,female,Swiss,22.447
Fluntern,2038,female,foreign,27.2301
Fluntern,2039,male,Swiss,22.7103
Fluntern,2039,male,foreign,27.6327
Fluntern,2039,female,Swiss,22.4725
Fluntern,2039,female,foreign,27.1844
Fluntern,2040,male,Swiss,22.8065
Fluntern,2040,male,foreign,27.5567
Fluntern,2040,female,Swiss,22.4981
Fluntern,2040,female,foreign,27.1387
Fluntern,2041,male,Swiss,22.9027
Fluntern,2041,male,foreign,27.4806
Fluntern,2041,female,Swiss,22.5237
Fluntern,2041,female,foreign,27.093
Fluntern,2042,male,Swiss,22.9988
Fluntern,2042,male,foreign,27.4046
Fluntern,2042,female,Swiss,22.5493
Fluntern,2042,female,foreign,27.0472
Fluntern,2043,male,Swiss,23.095
Fluntern,2043,male,foreign,27.3285
Fluntern,2043,female,Swiss,22.5749
Fluntern,2043,female,foreign,27.0015
Fluntern,2044,male,Swiss,23.1912
Fluntern,2044,male,foreign,27.2525
Fluntern,2044,female,Swiss,22.6005
Fluntern,2044,female,foreign,26.9558
Fluntern,2045,male,Swiss,23.2873
Fluntern,2045,male,foreign,27.1764
Fluntern,2045,female,Swiss,22.6261
Fluntern,2045,female,foreign,26.9101
Fluntern,2046,male,Swiss,23.3835
Fluntern,2046,male,foreign,27.1004
Fluntern,2046,female,Swiss,22.6517
Fluntern,2046,female,foreign,26.8644
Fluntern,2047,male,Swiss,23.4797
Fluntern,2047,male,foreign,27.0243
Fluntern,2047,female,Swiss,22.6773
Fluntern,2047,female,foreign,26.8187
Fluntern,2048,male,Swiss,23.5759
Fluntern,2048,male,foreign,26.9483
Fluntern,2048,female,Swiss,22.7029
Fluntern,2048,female,foreign,26.7729
Fluntern,2049,male,Swiss,23.672
Fluntern,2049,male,foreign,26.8722
Fluntern,2049,female,Swiss,22.7285
Fluntern,2049,female,foreign,26.7272
Fluntern,2050,male,Swiss,23.7682
Fluntern,2050,male,foreign,26.7962
Fluntern,2050,female,Swiss,22.7541
Fluntern,2050,female,foreign,26.6815
Hottingen,2021,male,Swiss,21.0506
Hottingen,2021,male,foreign,29.348
Hottingen,2021,female,Swiss,23.056
Hottingen,2021,female,foreign,26.5454
Hottingen,2022,male,Swiss,21.08
Hottingen,2022,male,foreign,29.3272
Hottingen,2022,female,Swiss,23.0299
Hottingen,2022,female,foreign,26.5629
Hottingen,2023,male,Swiss,21.1094
Hottingen,2023,male,foreign,29.3064
Hottingen,2023,female,Swiss,23.0038
Hottingen,2023,female,foreign,26.5804
Hottingen,2024,male,Swiss,21.1388
Hottingen,2024,male,foreign,29.2856
Hottingen,2024,female,Swiss,22.9776
Hottingen,2024,female,foreign,26.598
Hottingen,2025,male,Swiss,21.1683
Hottingen,2025,male,foreign,29.2648
Hottingen,2025,female,Swiss,22.9515
Hottingen,2025,female,foreign,26.6155
Hottingen,2026,male,Swiss,21.1977
Hottingen,2026,male,foreign,29.244
Hottingen,2026,female,Swiss,22.9253
Hottingen,2026,female,foreign,26.633
Hottingen,2027,male,Swiss,21.2271
Hottingen,2027,male,foreign,29.2232
Hottingen,2027,female,Swiss,22.8992
Hottingen,2027,female,foreign,26.6505
Hottingen,2028,male,Swiss,21.2565
Hottingen,2028,male,foreign,29.2024
Hottingen,2028,female,Swiss,22.873
Hottingen,2028,female,foreign,26.6681
Hottingen,2029,male,Swiss,21.2859
Hottingen,2029,male,foreign,29.1816
Hottingen,2029,female,Swiss,22.8469
Hottingen,2029,female,foreign,26.6856
Hottingen,2030,male,Swiss,21.3153
Hottingen,2030,male,foreign,29.1608
Hottingen,2030,female,Swiss,22.8207
Hottingen,2030,female,foreign,26.7031
Hottingen,2031,male,Swiss,21.3447
Hottingen,2031,male,foreign,29.14
Hottingen,2031,female,Swiss,22.7946
Hottingen,2031,female,foreign,26.7206
Hottingen,2032,male,Swiss,21.3742
Hottingen,2032,male,foreign,29.1192
Hottingen,2032,female,Swiss,22.7684
Hottingen,2032,female,foreign,26.7382
Hottingen,2033,male,Swiss,21.4036
Hottingen,2033,male,foreign,29.0984
Hottingen,2033,female,Swiss,22.7423
Hottingen,2033,female,foreign,26.7557
Hottingen,2034,male,Swiss,21.433
Hottingen,2034,male,foreign,29.0776
Hottingen,2034,female,Swiss,22.7162
Hottingen,2034,female,foreign,26.7732
Hottingen,2035,male,Swiss,21.4624
Hottingen,2035,male,foreign,29.0568
Hottingen,2035,female,Swiss,22.69
Hottingen,2035,female,foreign,26.7907
Hottingen,2036,male,Swiss,21.4918
Hottingen,2036,male,foreign,29.0361
Hottingen,2036,female,Swiss,22.6639
Hottingen,2036,female,foreign,26.8083
Hottingen,2037,male,Swiss,21.5212
Hottingen,2037,male,foreign,29.0153
Hottingen,2037,female,Swiss,22.6377
Hottingen,2037,female,foreign,26.8258
Hottingen,2038,male,Swiss,21.5506
Hottingen,2038,male,foreign,28.9945
Hottingen,2038,female,Swiss,22.6116
Hottingen,2038,female,foreign,26.8433
Hottingen,2039,male,Swiss,21.5801
Hottingen,2039,male,foreign,28.9737
Hottingen,2039,female,Swiss,22.5854
Hottingen,2039,female,foreign,26.8608
Hottingen,2040,male,Swiss,21.6095
Hottingen,2040,male,foreign,28.9529
Hottingen,2040,female,Swiss,22.5593
Hottingen,2040,female,foreign,26.8784
Hottingen,2041,male,Swiss,21.6389
Hottingen,2041,male,foreign,28.9321
Hottingen,2041,female,Swiss,22.5331
Hottingen,2041,female,foreign,26.8959
Hottingen,2042,male,Swiss,21.6683
Hottingen,2042,male,foreign,28.9113
Hottingen,2042,female,Swiss,22.507
Hottingen,2042,female,foreign,26.9134
Hottingen,2043,male,Swiss,21.6977
Hottingen,2043,male,foreign,28.8905
Hottingen,2043,female,Swiss,22.4808
Hottingen,2043,female,foreign,26.931
Hottingen,2044,male,Swiss,21.7271
Hottingen,2044,male,foreign,28.8697
Hottingen,2044,female,Swiss,22.4547
Hottingen,2044,female,foreign,26.9485
Hottingen,2045,male,Swiss,21.7565
Hottingen,2045,male,foreign,28.8489
Hottingen,2045,female,Swiss,22.4286
Hottingen,2045,female,foreign,26.966
Hottingen,2046,male,Swiss,21.786
Hottingen,2046,male,foreign,28.8281
Hottingen,2046,female,Swiss,22.4024
Hottingen,2046,female,foreign,26.9835
Hottingen,2047,male,Swiss,21.8154
Hottingen,2047,male,foreign,28.8073
Hottingen,2047,female,Swiss,22.3763
Hottingen,2047,female,foreign,27.0011
Hottingen,2048,male,Swiss,21.8448
Hottingen,2048,male,foreign,28.7865
Hottingen,2048,female,Swiss,22.3501
Hottingen,2048,female,foreign,27.0186
Hottingen,2049,male,Swiss,21.8742
Hottingen,2049,male,foreign,28.7657
Hottingen,2049,female,Swiss,22.324
Hottingen,2049,female,foreign,27.0361
Hottingen,2050,male,Swiss,21.9036
Hottingen,2050,male,foreign,28.7449
Hottingen,2050,female,Swiss,22.2978
Hottingen,2050,female,foreign,27.0536
Hirslanden,2021,male,Swiss,23.4578
Hirslanden,2021,male,foreign,26.0737
Hirslanden,2021,female,Swiss,26.5641
Hirslanden,2021,female,foreign,23.9044
Hirslanden,2022,male,Swiss,23.5028
Hirslanden,2022,male,foreign,26.0802
Hirslanden,2022,female,Swiss,26.5232
Hirslanden,2022,female,foreign,23.8938
Hirslanden,2023,male,Swiss,23.5479
Hirslanden,2023,male,foreign,26.0868
Hirslanden,2023,female,Swiss,26.4822
Hirslanden,2023,female,foreign,23.8831
Hirslanden,2024,male,Swiss,23.593
Hirslanden,2024,male,foreign,26.0933
Hirslanden,2024,female,Swiss,26.4412
Hirslanden,2024,female,foreign,23.8725
Hirslanden,2025,male,Swiss,23.638
Hirslanden,2025,male,foreign,26.0999
Hirslanden,2025,female,Swiss,26.4002
Hirslanden,2025,female,foreign,23.8618
Hirslanden,2026,male,Swiss,23.6831
Hirslanden,2026,male,foreign,26.1065
Hirslanden,2026,female,Swiss,26.3592
Hirslanden,2026,female,foreign,23.8512
Hirslanden,2027,male,Swiss,23.7282
Hirslanden,2027,male,foreign,26.113
Hirslanden,2027,female,Swiss,26.3182
Hirslanden,2027,female,foreign,23.8405
Hirslanden,2028,male,Swiss,23.7733
Hirslanden,2028,male,foreign,26.1196
Hirslanden,2028,female,Swiss,26.2773
Hirslanden,2028,female,foreign,23.8299
Hirslanden,2029,male,Swiss,23.8183
Hirslanden,2029,male,foreign,26.1261
Hirslanden,2029,female,Swiss,26.2363
Hirslanden,2029,female,foreign,23.8192
Hirslanden,2030,male,Swiss,23.8634
Hirslanden,2030,male,foreign,26.1327
Hirslanden,2030,female,Swiss,26.1953
Hirslanden,2030,female,foreign,23.8086
Hirslanden,2031,male,Swiss,23.9085
Hirslanden,2031,male,foreign,26.1393
Hirslanden,2031,female,Swiss,26.1543
Hirslanden,2031,female,foreign,23.7979
Hirslanden,2032,male,Swiss,23.9536
Hirslanden,2032,male,foreign,26.1458
Hirslanden,2032,female,Swiss,26.1133
Hirslanden,2032,female,foreign,23.7873
Hirslanden,2033,male,Swiss,23.9986
Hirslanden,2033,male,foreign,26.1524
Hirslanden,2033,female,Swiss,26.0724
Hirslanden,2033,female,foreign,23.7766
Hirslanden,2034,male,Swiss,24.0437
Hirslanden,2034,male,foreign,26.1589
Hirslanden,2034,female,Swiss,26.0314
Hirslanden,2034,female,foreign,23.766
Hirslanden,2035,male,Swiss,24.0888
Hirslanden,2035,male,foreign,26.1655
Hirslanden,2035,female,Swiss,25.9904
Hirslanden,2035,female,foreign,23.7553
