district,year,age,origin,fer
Friesenberg,2026,25,foreign,4.8872
Friesenberg,2026,26,Swiss,4.0929
Friesenberg,2026,26,foreign,5.4011
Friesenberg,2026,27,Swiss,5.0363
Friesenberg,2026,27,foreign,5.94
Friesenberg,2026,28,Swiss,6.0658
Friesenberg,2026,28,foreign,6.5544
Friesenberg,2026,29,Swiss,7.1454
Friesenberg,2026,29,foreign,7.2751
Friesenberg,2026,30,Swiss,8.2118
Friesenberg,2026,30,foreign,8.0878
Friesenberg,2026,31,Swiss,9.1734000000000009
Friesenberg,2026,31,foreign,8.9215
Friesenberg,2026,32,Swiss,9.9216
Friesenberg,2026,32,foreign,9.6574
Friesenberg,2026,33,Swiss,10.3523
Friesenberg,2026,33,foreign,10.1577
Friesenberg,2026,34,Swiss,10.3915
Friesenberg,2026,34,foreign,10.3045
Friesenberg,2026,35,Swiss,10.0161
Friesenberg,2026,35,foreign,10.0355
Friesenberg,2026,36,Swiss,9.2618
Friesenberg,2026,36,foreign,9.362
Friesenberg,2026,37,Swiss,8.2153
Friesenberg,2026,37,foreign,8.365
Friesenberg,2026,38,Swiss,6.9935
Friesenberg,2026,38,foreign,7.1699
Friesenberg,2026,39,Swiss,5.7171
Friesenberg,2026,39,foreign,5.9126
Friesenberg,2026,40,Swiss,4.4889
Friesenberg,2026,40,foreign,4.7074
Friesenberg,2026,41,Swiss,3.3806
Friesenberg,2026,41,foreign,3.6299
Friesenberg,2026,42,Swiss,2.4324
Friesenberg,2026,42,foreign,2.7144
Friesenberg,2026,43,Swiss,1.6595
Friesenberg,2026,43,foreign,1.9645
Friesenberg,2026,44,Swiss,1.0607
Friesenberg,2026,44,foreign,1.367
Friesenberg,2026,45,Swiss,0.6244
Friesenberg,2026,45,foreign,0.9027
Friesenberg,2026,46,Swiss,0.33
Friesenberg,2026,46,foreign,0.5501
Friesenberg,2026,47,Swiss,0.1471
Friesenberg,2026,47,foreign,0.2843
Friesenberg,2026,48,Swiss,0.0367
Friesenberg,2026,48,foreign,0.0754
Friesenberg,2026,49,Swiss,0
Friesenberg,2026,49,foreign,0
Friesenberg,2027,15,Swiss,0
Friesenberg,2027,15,foreign,0.0011
Friesenberg,2027,16,Swiss,0.0745
Friesenberg,2027,16,foreign,0.3339
Friesenberg,2027,17,Swiss,0.2036
Friesenberg,2027,17,foreign,0.6822
Friesenberg,2027,18,Swiss,0.3419
Friesenberg,2027,18,foreign,1.0657
Friesenberg,2027,19,Swiss,0.5062
Friesenberg,2027,19,foreign,1.5026
Friesenberg,2027,20,Swiss,0.7206
Friesenberg,2027,20,foreign,2.0018
Friesenberg,2027,21,Swiss,1.0119
Friesenberg,2027,21,foreign,2.5572
Friesenberg,2027,22,Swiss,1.4028
Friesenberg,2027,22,foreign,3.1466
Friesenberg,2027,23,Swiss,1.9072
Friesenberg,2027,23,foreign,3.7385
Friesenberg,2027,24,Swiss,2.53
Friesenberg,2027,24,foreign,4.3053
Friesenberg,2027,25,Swiss,3.2696
Friesenberg,2027,25,foreign,4.8386
Friesenberg,2027,26,Swiss,4.1211
Friesenberg,2027,26,foreign,5.3576
Friesenberg,2027,27,Swiss,5.0753
Friesenberg,2027,27,foreign,5.9064
Friesenberg,2027,28,Swiss,6.1131
Friesenberg,2027,28,foreign,6.5353
Friesenberg,2027,29,Swiss,7.1962
Friesenberg,2027,29,foreign,7.2749
Friesenberg,2027,30,Swiss,8.2594
Friesenberg,2027,30,foreign,8.1098
Friesenberg,2027,31,Swiss,9.211
Friesenberg,2027,31,foreign,8.967
Friesenberg,2027,32,Swiss,9.9441
Friesenberg,2027,32,foreign,9.7252
Friesenberg,2027,33,Swiss,10.3578
Friesenberg,2027,33,foreign,10.2434
Friesenberg,2027,34,Swiss,10.3818
Friesenberg,2027,34,foreign,10.401
Friesenberg,2027,35,Swiss,9.9966
Friesenberg,2027,35,foreign,10.1339
Friesenberg,2027,36,Swiss,9.2398
Friesenberg,2027,36,foreign,9.4537
Friesenberg,2027,37,Swiss,8.1981
Friesenberg,2027,37,foreign,8.4429
Friesenberg,2027,38,Swiss,6.9864
Friesenberg,2027,38,foreign,7.2299
Friesenberg,2027,39,Swiss,5.7221
Friesenberg,2027,39,foreign,5.9538
Friesenberg,2027,40,Swiss,4.504
Friesenberg,2027,40,foreign,4.732
Friesenberg,2027,41,Swiss,3.4012
Friesenberg,2027,41,foreign,3.6417
Friesenberg,2027,42,Swiss,2.4528
Friesenberg,2027,42,foreign,2.718
Friesenberg,2027,43,Swiss,1.6748
Friesenberg,2027,43,foreign,1.9639
Friesenberg,2027,44,Swiss,1.0685
Friesenberg,2027,44,foreign,1.3651
Friesenberg,2027,45,Swiss,0.6251
Friesenberg,2027,45,foreign,0.9011
Friesenberg,2027,46,Swiss,0.3265
Friesenberg,2027,46,foreign,0.5494
Friesenberg,2027,47,Swiss,0.1431
Friesenberg,2027,47,foreign,0.2841
Friesenberg,2027,48,Swiss,0.0357
Friesenberg,2027,48,foreign,0.0754
Friesenberg,2027,49,Swiss,0
Friesenberg,2027,49,foreign,0
Friesenberg,2028,15,Swiss,0
Friesenberg,2028,15,foreign,0
Friesenberg,2028,16,Swiss,0.0742
Friesenberg,2028,16,foreign,0.3347
Friesenberg,2028,17,Swiss,0.2025
Friesenberg,2028,17,foreign,0.6839
Friesenberg,2028,18,Swiss,0.3401
Friesenberg,2028,18,foreign,1.0658
Friesenberg,2028,19,Swiss,0.5037
Friesenberg,2028,19,foreign,1.4979
Friesenberg,2028,20,Swiss,0.7178
Friesenberg,2028,20,foreign,1.9893
Friesenberg,2028,21,Swiss,1.0093
Friesenberg,2028,21,foreign,2.5349
Friesenberg,2028,22,Swiss,1.4015
Friesenberg,2028,22,foreign,3.1142
Friesenberg,2028,23,Swiss,1.9093
Friesenberg,2028,23,foreign,3.6974
Friesenberg,2028,24,Swiss,2.5382
Friesenberg,2028,24,foreign,4.2586
Friesenberg,2028,25,Swiss,3.2867
Friesenberg,2028,25,foreign,4.7907
Friesenberg,2028,26,Swiss,4.1491
Friesenberg,2028,26,foreign,5.3137
Friesenberg,2028,27,Swiss,5.1143
Friesenberg,2028,27,foreign,5.8721
Friesenberg,2028,28,Swiss,6.1606
Friesenberg,2028,28,foreign,6.516
Friesenberg,2028,29,Swiss,7.2472
Friesenberg,2028,29,foreign,7.2751
Friesenberg,2028,30,Swiss,8.3072
Friesenberg,2028,30,foreign,8.1325
Friesenberg,2028,31,Swiss,9.2487
Friesenberg,2028,31,foreign,9.0131
Friesenberg,2028,32,Swiss,9.9665
Friesenberg,2028,32,foreign,9.7927
Friesenberg,2028,33,Swiss,10.363
Friesenberg,2028,33,foreign,10.3276
Friesenberg,2028,34,Swiss,10.3719
Friesenberg,2028,34,foreign,10.4949
Friesenberg,2028,35,Swiss,9.977
Friesenberg,2028,35,foreign,10.2294
Friesenberg,2028,36,Swiss,9.218
Friesenberg,2028,36,foreign,9.5426
Friesenberg,2028,37,Swiss,8.1813
Friesenberg,2028,37,foreign,8.5188
Friesenberg,2028,38,Swiss,6.9797
Friesenberg,2028,38,foreign,7.2889
Friesenberg,2028,39,Swiss,5.727
Friesenberg,2028,39,foreign,5.9949
Friesenberg,2028,40,Swiss,4.5185
Friesenberg,2028,40,foreign,4.7569
Friesenberg,2028,41,Swiss,3.4206
Friesenberg,2028,41,foreign,3.6539
Friesenberg,2028,42,Swiss,2.4716
Friesenberg,2028,42,foreign,2.7218
Friesenberg,2028,43,Swiss,1.6884
Friesenberg,2028,43,foreign,1.9633
Friesenberg,2028,44,Swiss,1.0746
Friesenberg,2028,44,foreign,1.3631
Friesenberg,2028,45,Swiss,0.6246
Friesenberg,2028,45,foreign,0.8994
Friesenberg,2028,46,Swiss,0.3221
Friesenberg,2028,46,foreign,0.5485
Friesenberg,2028,47,Swiss,0.1388
Friesenberg,2028,47,foreign,0.2839
Friesenberg,2028,48,Swiss,0.0346
Friesenberg,2028,48,foreign,0.0754
Friesenberg,2028,49,Swiss,0
Friesenberg,2028,49,foreign,0
Friesenberg,2029,15,Swiss,0
Friesenberg,2029,15,foreign,0
Friesenberg,2029,16,Swiss,0.0739
Friesenberg,2029,16,foreign,0.3353
Friesenberg,2029,17,Swiss,0.2012
Friesenberg,2029,17,foreign,0.6856
Friesenberg,2029,18,Swiss,0.3382
Friesenberg,2029,18,foreign,1.0668
Friesenberg,2029,19,Swiss,0.5013
Friesenberg,2029,19,foreign,1.4957
Friesenberg,2029,20,Swiss,0.715
Friesenberg,2029,20,foreign,1.9811
Friesenberg,2029,21,Swiss,1.0068
Friesenberg,2029,21,foreign,2.5181
Friesenberg,2029,22,Swiss,1.4004
Friesenberg,2029,22,foreign,3.0873
Friesenberg,2029,23,Swiss,1.9115
Friesenberg,2029,23,foreign,3.6607
Friesenberg,2029,24,Swiss,2.5463
Friesenberg,2029,24,foreign,4.2145
Friesenberg,2029,25,Swiss,3.3037
Friesenberg,2029,25,foreign,4.7435
Friesenberg,2029,26,Swiss,4.177
Friesenberg,2029,26,foreign,5.2694
Friesenberg,2029,27,Swiss,5.1533
Friesenberg,2029,27,foreign,5.8372
Friesenberg,2029,28,Swiss,6.2083
Friesenberg,2029,28,foreign,6.4968
Friesenberg,2029,29,Swiss,7.2985
Friesenberg,2029,29,foreign,7.2763
Friesenberg,2029,30,Swiss,8.3551
Friesenberg,2029,30,foreign,8.1565
Friesenberg,2029,31,Swiss,9.2863
Friesenberg,2029,31,foreign,9.0596
Friesenberg,2029,32,Swiss,9.9886
Friesenberg,2029,32,foreign,9.8589
Friesenberg,2029,33,Swiss,10.3678
Friesenberg,2029,33,foreign,10.4083
Friesenberg,2029,34,Swiss,10.3617
Friesenberg,2029,34,foreign,10.5836
Friesenberg,2029,35,Swiss,9.9574
Friesenberg,2029,35,foreign,10.3188
Friesenberg,2029,36,Swiss,9.1964
Friesenberg,2029,36,foreign,9.6261
Friesenberg,2029,37,Swiss,8.1649
Friesenberg,2029,37,foreign,8.5907
Friesenberg,2029,38,Swiss,6.9732
Friesenberg,2029,38,foreign,7.3458
Friesenberg,2029,39,Swiss,5.7317
Friesenberg,2029,39,foreign,6.0355
Friesenberg,2029,40,Swiss,4.5323
Friesenberg,2029,40,foreign,4.7822
Friesenberg,2029,41,Swiss,3.4388
Friesenberg,2029,41,foreign,3.6668
Friesenberg,2029,42,Swiss,2.4888
Friesenberg,2029,42,foreign,2.7261
Friesenberg,2029,43,Swiss,1.7004
Friesenberg,2029,43,foreign,1.9628
Friesenberg,2029,44,Swiss,1.0796
Friesenberg,2029,44,foreign,1.3609
Friesenberg,2029,45,Swiss,0.6233
Friesenberg,2029,45,foreign,0.8975
Friesenberg,2029,46,Swiss,0.3175
Friesenberg,2029,46,foreign,0.5476
Friesenberg,2029,47,Swiss,0.1345
Friesenberg,2029,47,foreign,0.2838
Friesenberg,2029,48,Swiss,0.0337
Friesenberg,2029,48,foreign,0.0755
Friesenberg,2029,49,Swiss,0
Friesenberg,2029,49,foreign,0
Friesenberg,2030,15,Swiss,0
Friesenberg,2030,15,foreign,0
Friesenberg,2030,16,Swiss,0.0735
Friesenberg,2030,16,foreign,0.3356
Friesenberg,2030,17,Swiss,0.1999
Friesenberg,2030,17,foreign,0.6865
Friesenberg,2030,18,Swiss,0.3361
Friesenberg,2030,18,foreign,1.0677
Friesenberg,2030,19,Swiss,0.4988
Friesenberg,2030,19,foreign,1.4949
Friesenberg,2030,20,Swiss,0.7124
Friesenberg,2030,20,foreign,1.9762
Friesenberg,2030,21,Swiss,1.0044
Friesenberg,2030,21,foreign,2.5062
Friesenberg,2030,22,Swiss,1.3994
Friesenberg,2030,22,foreign,3.0658
Friesenberg,2030,23,Swiss,1.9136
Friesenberg,2030,23,foreign,3.6285
Friesenberg,2030,24,Swiss,2.5544
Friesenberg,2030,24,foreign,4.1731
Friesenberg,2030,25,Swiss,3.3205
Friesenberg,2030,25,foreign,4.6971
Friesenberg,2030,26,Swiss,4.2047
Friesenberg,2030,26,foreign,5.2247
Friesenberg,2030,27,Swiss,5.1923
Friesenberg,2030,27,foreign,5.8018
Friesenberg,2030,28,Swiss,6.2562
Friesenberg,2030,28,foreign,6.4777
Friesenberg,2030,29,Swiss,7.3499
Friesenberg,2030,29,foreign,7.2783
Friesenberg,2030,30,Swiss,8.4032
Friesenberg,2030,30,foreign,8.1816
Friesenberg,2030,31,Swiss,9.3239
Friesenberg,2030,31,foreign,9.1066
Friesenberg,2030,32,Swiss,10.0105
Friesenberg,2030,32,foreign,9.9238
Friesenberg,2030,33,Swiss,10.3723
Friesenberg,2030,33,foreign,10.4855
Friesenberg,2030,34,Swiss,10.3512
Friesenberg,2030,34,foreign,10.6668
Friesenberg,2030,35,Swiss,9.9378
Friesenberg,2030,35,foreign,10.4018
Friesenberg,2030,36,Swiss,9.1752
Friesenberg,2030,36,foreign,9.7034
Friesenberg,2030,37,Swiss,8.1489
Friesenberg,2030,37,foreign,8.658
Friesenberg,2030,38,Swiss,6.967
Friesenberg,2030,38,foreign,7.4
Friesenberg,2030,39,Swiss,5.7362
Friesenberg,2030,39,foreign,6.0752
Friesenberg,2030,40,Swiss,4.5452
Friesenberg,2030,40,foreign,4.8078
Friesenberg,2030,41,Swiss,3.4555
Friesenberg,2030,41,foreign,3.6804
Friesenberg,2030,42,Swiss,2.5043
Friesenberg,2030,42,foreign,2.7309
Friesenberg,2030,43,Swiss,1.7109
Friesenberg,2030,43,foreign,1.9625
Friesenberg,2030,44,Swiss,1.0836
Friesenberg,2030,44,foreign,1.3586
Friesenberg,2030,45,Swiss,0.6217
Friesenberg,2030,45,foreign,0.8953
Friesenberg,2030,46,Swiss,0.313
Friesenberg,2030,46,foreign,0.5464
Friesenberg,2030,47,Swiss,0.1304
Friesenberg,2030,47,foreign,0.2835
Friesenberg,2030,48,Swiss,0.0328
Friesenberg,2030,48,foreign,0.0756
Friesenberg,2030,49,Swiss,0
Friesenberg,2030,49,foreign,0
Friesenberg,2031,15,Swiss,0
Friesenberg,2031,15,foreign,0
Friesenberg,2031,16,Swiss,0.0732
Friesenberg,2031,16,foreign,0.3355
Friesenberg,2031,17,Swiss,0.1984
Friesenberg,2031,17,foreign,0.6865
Friesenberg,2031,18,Swiss,0.3339
Friesenberg,2031,18,foreign,1.0681
Friesenberg,2031,19,Swiss,0.4962
Friesenberg,2031,19,foreign,1.4952
Friesenberg,2031,20,Swiss,0.7098
Friesenberg,2031,20,foreign,1.9744
Friesenberg,2031,21,Swiss,1.0022
Friesenberg,2031,21,foreign,2.499
Friesenberg,2031,22,Swiss,1.3985
Friesenberg,2031,22,foreign,3.0495
Friesenberg,2031,23,Swiss,1.9159
Friesenberg,2031,23,foreign,3.6008
Friesenberg,2031,24,Swiss,2.5623
Friesenberg,2031,24,foreign,4.1344
Friesenberg,2031,25,Swiss,3.3372
Friesenberg,2031,25,foreign,4.6517
Friesenberg,2031,26,Swiss,4.2325
Friesenberg,2031,26,foreign,5.1797
Friesenberg,2031,27,Swiss,5.2314
Friesenberg,2031,27,foreign,5.7658
Friesenberg,2031,28,Swiss,6.3042
Friesenberg,2031,28,foreign,6.4586
Friesenberg,2031,29,Swiss,7.4016
Friesenberg,2031,29,foreign,7.2812
Friesenberg,2031,30,Swiss,8.4513
Friesenberg,2031,30,foreign,8.2077
Friesenberg,2031,31,Swiss,9.3613
Friesenberg,2031,31,foreign,9.1535
Friesenberg,2031,32,Swiss,10.0322
Friesenberg,2031,32,foreign,9.9865
Friesenberg,2031,33,Swiss,10.3766
Friesenberg,2031,33,foreign,10.5581
Friesenberg,2031,34,Swiss,10.3407
Friesenberg,2031,34,foreign,10.7435
Friesenberg,2031,35,Swiss,9.9183
Friesenberg,2031,35,foreign,10.4776
Friesenberg,2031,36,Swiss,9.1542
Friesenberg,2031,36,foreign,9.7742
Friesenberg,2031,37,Swiss,8.1332
Friesenberg,2031,37,foreign,8.7205
Friesenberg,2031,38,Swiss,6.9607
Friesenberg,2031,38,foreign,7.4515
Friesenberg,2031,39,Swiss,5.7403
Friesenberg,2031,39,foreign,6.1141
Friesenberg,2031,40,Swiss,4.557
Friesenberg,2031,40,foreign,4.8338
Friesenberg,2031,41,Swiss,3.4708
Friesenberg,2031,41,foreign,3.6947
Friesenberg,2031,42,Swiss,2.5183
Friesenberg,2031,42,foreign,2.7362
Friesenberg,2031,43,Swiss,1.7202
Friesenberg,2031,43,foreign,1.9622
Friesenberg,2031,44,Swiss,1.0869
Friesenberg,2031,44,foreign,1.3561
Friesenberg,2031,45,Swiss,0.62
Friesenberg,2031,45,foreign,0.893
Friesenberg,2031,46,Swiss,0.3087
Friesenberg,2031,46,foreign,0.5451
Friesenberg,2031,47,Swiss,0.1267
Friesenberg,2031,47,foreign,0.2832
Friesenberg,2031,48,Swiss,0.0321
Friesenberg,2031,48,foreign,0.0758
Friesenberg,2031,49,Swiss,0
Friesenberg,2031,49,foreign,0
Friesenberg,2032,15,Swiss,0
Friesenberg,2032,15,foreign,0
Friesenberg,2032,16,Swiss,0.0728
Friesenberg,2032,16,foreign,0.335
Friesenberg,2032,17,Swiss,0.1969
Friesenberg,2032,17,foreign,0.6853
Friesenberg,2032,18,Swiss,0.3317
Friesenberg,2032,18,foreign,1.0675
Friesenberg,2032,19,Swiss,0.49370000000000003
Friesenberg,2032,19,foreign,1.4958
Friesenberg,2032,20,Swiss,0.7073
Friesenberg,2032,20,foreign,1.9748000000000001
Friesenberg,2032,21,Swiss,1.0001
Friesenberg,2032,21,foreign,2.4956
Friesenberg,2032,22,Swiss,1.3976
Friesenberg,2032,22,foreign,3.0379
Friesenberg,2032,23,Swiss,1.9181
Friesenberg,2032,23,foreign,3.5775
Friesenberg,2032,24,Swiss,2.5702
Friesenberg,2032,24,foreign,4.0991
Friesenberg,2032,25,Swiss,3.3538
Friesenberg,2032,25,foreign,4.6081
Friesenberg,2032,26,Swiss,4.2601
Friesenberg,2032,26,foreign,5.1354
Friesenberg,2032,27,Swiss,5.2705
Friesenberg,2032,27,foreign,5.7301
Friesenberg,2032,28,Swiss,6.3523
Friesenberg,2032,28,foreign,6.44
Friesenberg,2032,29,Swiss,7.4533
Friesenberg,2032,29,foreign,7.2848
Friesenberg,2032,30,Swiss,8.4995
Friesenberg,2032,30,foreign,8.2342
Friesenberg,2032,31,Swiss,9.3987
Friesenberg,2032,31,foreign,9.1996
Friesenberg,2032,32,Swiss,10.0536
Friesenberg,2032,32,foreign,10.0466
Friesenberg,2032,33,Swiss,10.3807
Friesenberg,2032,33,foreign,10.6259
Friesenberg,2032,34,Swiss,10.33
Friesenberg,2032,34,foreign,10.8134
Friesenberg,2032,35,Swiss,9.8989
Friesenberg,2032,35,foreign,10.5458
Friesenberg,2032,36,Swiss,9.1335
Friesenberg,2032,36,foreign,9.8378
Friesenberg,2032,37,Swiss,8.1177
Friesenberg,2032,37,foreign,8.7772
Friesenberg,2032,38,Swiss,6.9545
Friesenberg,2032,38,foreign,7.4993
Friesenberg,2032,39,Swiss,5.7438
Friesenberg,2032,39,foreign,6.1513
Friesenberg,2032,40,Swiss,4.5679
Friesenberg,2032,40,foreign,4.8595
Friesenberg,2032,41,Swiss,3.4848
Friesenberg,2032,41,foreign,3.7094
Friesenberg,2032,42,Swiss,2.531
Friesenberg,2032,42,foreign,2.742
Friesenberg,2032,43,Swiss,1.7285
Friesenberg,2032,43,foreign,1.9622
Friesenberg,2032,44,Swiss,1.0896
Friesenberg,2032,44,foreign,1.3536
Friesenberg,2032,45,Swiss,0.6182
Friesenberg,2032,45,foreign,0.8904
Friesenberg,2032,46,Swiss,0.3048
Friesenberg,2032,46,foreign,0.5436
Friesenberg,2032,47,Swiss,0.1233
Friesenberg,2032,47,foreign,0.2828
Friesenberg,2032,48,Swiss,0.0315
Friesenberg,2032,48,foreign,0.076
Friesenberg,2032,49,Swiss,0
Friesenberg,2032,49,foreign,0
Friesenberg,2033,15,Swiss,0
Friesenberg,2033,15,foreign,0.0014
Friesenberg,2033,16,Swiss,0.0724
Friesenberg,2033,16,foreign,0.3341
Friesenberg,2033,17,Swiss,0.1952
Friesenberg,2033,17,foreign,0.683
Friesenberg,2033,18,Swiss,0.3293
Friesenberg,2033,18,foreign,1.0659
Friesenberg,2033,19,Swiss,0.4911
Friesenberg,2033,19,foreign,1.4965
Friesenberg,2033,20,Swiss,0.7049
Friesenberg,2033,20,foreign,1.977
Friesenberg,2033,21,Swiss,0.9982
Friesenberg,2033,21,foreign,2.4957
Friesenberg,2033,22,Swiss,1.3971
Friesenberg,2033,22,foreign,3.0307
Friesenberg,2033,23,Swiss,1.9204
Friesenberg,2033,23,foreign,3.5585
Friesenberg,2033,24,Swiss,2.578
Friesenberg,2033,24,foreign,4.0671
Friesenberg,2033,25,Swiss,3.3701
Friesenberg,2033,25,foreign,4.5665
Friesenberg,2033,26,Swiss,4.2874
Friesenberg,2033,26,foreign,5.0921
Friesenberg,2033,27,Swiss,5.3092
Friesenberg,2033,27,foreign,5.6949
Friesenberg,2033,28,Swiss,6.4
Friesenberg,2033,28,foreign,6.4218
Friesenberg,2033,29,Swiss,7.5048
Friesenberg,2033,29,foreign,7.2889
Friesenberg,2033,30,Swiss,8.5475
Friesenberg,2033,30,foreign,8.261
Friesenberg,2033,31,Swiss,9.4359
Friesenberg,2033,31,foreign,9.245
Friesenberg,2033,32,Swiss,10.0748
Friesenberg,2033,32,foreign,10.104
Friesenberg,2033,33,Swiss,10.3845
Friesenberg,2033,33,foreign,10.6887
Friesenberg,2033,34,Swiss,10.3193
Friesenberg,2033,34,foreign,10.8767
Friesenberg,2033,35,Swiss,9.8796
Friesenberg,2033,35,foreign,10.6064
Friesenberg,2033,36,Swiss,9.1129
Friesenberg,2033,36,foreign,9.8941
Friesenberg,2033,37,Swiss,8.1025
Friesenberg,2033,37,foreign,8.8281
Friesenberg,2033,38,Swiss,6.9482
Friesenberg,2033,38,foreign,7.5433
Friesenberg,2033,39,Swiss,5.7469
Friesenberg,2033,39,foreign,6.1866
Friesenberg,2033,40,Swiss,4.5779
Friesenberg,2033,40,foreign,4.8848
Friesenberg,2033,41,Swiss,3.4975
Friesenberg,2033,41,foreign,3.7245
Friesenberg,2033,42,Swiss,2.5424
Friesenberg,2033,42,foreign,2.7483
Friesenberg,2033,43,Swiss,1.7357
Friesenberg,2033,43,foreign,1.9625
Friesenberg,2033,44,Swiss,1.0919
Friesenberg,2033,44,foreign,1.3511
Friesenberg,2033,45,Swiss,0.6164
Friesenberg,2033,45,foreign,0.8875
Friesenberg,2033,46,Swiss,0.3011
Friesenberg,2033,46,foreign,0.5418
Friesenberg,2033,47,Swiss,0.1202
Friesenberg,2033,47,foreign,0.2822
Friesenberg,2033,48,Swiss,0.0309
Friesenberg,2033,48,foreign,0.0762
Friesenberg,2033,49,Swiss,0
Friesenberg,2033,49,foreign,0
Friesenberg,2034,15,Swiss,0
Friesenberg,2034,15,foreign,0.0046
Friesenberg,2034,16,Swiss,0.0719
Friesenberg,2034,16,foreign,0.333
Friesenberg,2034,17,Swiss,0.1933
Friesenberg,2034,17,foreign,0.6794
Friesenberg,2034,18,Swiss,0.3266
Friesenberg,2034,18,foreign,1.0631
Friesenberg,2034,19,Swiss,0.4884
Friesenberg,2034,19,foreign,1.4969
Friesenberg,2034,20,Swiss,0.7026
Friesenberg,2034,20,foreign,1.9804
Friesenberg,2034,21,Swiss,0.9968
Friesenberg,2034,21,foreign,2.4986
Friesenberg,2034,22,Swiss,1.3969
Friesenberg,2034,22,foreign,3.0272
Friesenberg,2034,23,Swiss,1.9228
Friesenberg,2034,23,foreign,3.5433
Friesenberg,2034,24,Swiss,2.5854
Friesenberg,2034,24,foreign,4.0382
Friesenberg,2034,25,Swiss,3.3855
Friesenberg,2034,25,foreign,4.527
Friesenberg,2034,26,Swiss,4.3132
Friesenberg,2034,26,foreign,5.0499
Friesenberg,2034,27,Swiss,5.3463
Friesenberg,2034,27,foreign,5.6604
Friesenberg,2034,28,Swiss,6.4463
Friesenberg,2034,28,foreign,6.4043
Friesenberg,2034,29,Swiss,7.5552
Friesenberg,2034,29,foreign,7.2937
Friesenberg,2034,30,Swiss,8.5947
Friesenberg,2034,30,foreign,8.2879
Friesenberg,2034,31,Swiss,9.4727
Friesenberg,2034,31,foreign,9.2893
Friesenberg,2034,32,Swiss,10.096
Friesenberg,2034,32,foreign,10.1586
Friesenberg,2034,33,Swiss,10.3886
Friesenberg,2034,33,foreign,10.7467
Friesenberg,2034,34,Swiss,10.3089
Friesenberg,2034,34,foreign,10.9334
Friesenberg,2034,35,Swiss,9.8606
Friesenberg,2034,35,foreign,10.6596
Friesenberg,2034,36,Swiss,9.0926
Friesenberg,2034,36,foreign,9.9434
Friesenberg,2034,37,Swiss,8.0872
Friesenberg,2034,37,foreign,8.8733
Friesenberg,2034,38,Swiss,6.9417
Friesenberg,2034,38,foreign,7.5835
Friesenberg,2034,39,Swiss,5.7495
Friesenberg,2034,39,foreign,6.2201
Friesenberg,2034,40,Swiss,4.587
Friesenberg,2034,40,foreign,4.9097
Friesenberg,2034,41,Swiss,3.5092
Friesenberg,2034,41,foreign,3.7401
Friesenberg,2034,42,Swiss,2.5528
Friesenberg,2034,42,foreign,2.7554
Friesenberg,2034,43,Swiss,1.7421
Friesenberg,2034,43,foreign,1.9633
Friesenberg,2034,44,Swiss,1.0936
Friesenberg,2034,44,foreign,1.3486
Friesenberg,2034,45,Swiss,0.6145
Friesenberg,2034,45,foreign,0.8845
Friesenberg,2034,46,Swiss,0.2976
Friesenberg,2034,46,foreign,0.5397
Friesenberg,2034,47,Swiss,0.1174
Friesenberg,2034,47,foreign,0.2814
Friesenberg,2034,48,Swiss,0.0304
Friesenberg,2034,48,foreign,0.0764
Friesenberg,2034,49,Swiss,0
Friesenberg,2034,49,foreign,0
Friesenberg,2035,15,Swiss,0
Friesenberg,2035,15,foreign,0.009
Friesenberg,2035,16,Swiss,0.0715
Friesenberg,2035,16,foreign,0.3317
Friesenberg,2035,17,Swiss,0.1911
Friesenberg,2035,17,foreign,0.6747
Friesenberg,2035,18,Swiss,0.3236
Friesenberg,2035,18,foreign,1.0591
Friesenberg,2035,19,Swiss,0.4856
Friesenberg,2035,19,foreign,1.497
Friesenberg,2035,20,Swiss,0.7006
Friesenberg,2035,20,foreign,1.9849
Friesenberg,2035,21,Swiss,0.9957
Friesenberg,2035,21,foreign,2.504
Friesenberg,2035,22,Swiss,1.3971
Friesenberg,2035,22,foreign,3.0272
Friesenberg,2035,23,Swiss,1.9255
Friesenberg,2035,23,foreign,3.5317
Friesenberg,2035,24,Swiss,2.5926
Friesenberg,2035,24,foreign,4.0122
Friesenberg,2035,25,Swiss,3.4001
Friesenberg,2035,25,foreign,4.4895
Friesenberg,2035,26,Swiss,4.3378
Friesenberg,2035,26,foreign,5.0089
Friesenberg,2035,27,Swiss,5.3819
Friesenberg,2035,27,foreign,5.6267
Friesenberg,2035,28,Swiss,6.4911
Friesenberg,2035,28,foreign,6.3875
Friesenberg,2035,29,Swiss,7.6043
Friesenberg,2035,29,foreign,7.2991
Friesenberg,2035,30,Swiss,8.6411
Friesenberg,2035,30,foreign,8.315
Friesenberg,2035,31,Swiss,9.5092
Friesenberg,2035,31,foreign,9.3327
Friesenberg,2035,32,Swiss,10.1172
Friesenberg,2035,32,foreign,10.2104
Friesenberg,2035,33,Swiss,10.3928
Friesenberg,2035,33,foreign,10.7999
Friesenberg,2035,34,Swiss,10.2987
Friesenberg,2035,34,foreign,10.9835
Friesenberg,2035,35,Swiss,9.8419
Friesenberg,2035,35,foreign,10.7054
Friesenberg,2035,36,Swiss,9.0724
Friesenberg,2035,36,foreign,9.9855
Friesenberg,2035,37,Swiss,8.0719
Friesenberg,2035,37,foreign,8.9126
Friesenberg,2035,38,Swiss,6.9349
