district,year,age,origin,fer
Hoengg,1995,44,foreign,0
Hoengg,1995,45,Swiss,0
Hoengg,1995,45,foreign,0
Hoengg,1995,46,Swiss,0
Hoengg,1995,46,foreign,0
Hoengg,1995,47,Swiss,0
Hoengg,1995,47,foreign,0
Hoengg,1995,48,Swiss,0
Hoengg,1995,48,foreign,0
Hoengg,1995,49,Swiss,0
Hoengg,1995,49,foreign,0
Hoengg,1996,15,Swiss,0
Hoengg,1996,15,foreign,0
Hoengg,1996,16,Swiss,0
Hoengg,1996,16,foreign,0
Hoengg,1996,17,Swiss,2.439
Hoengg,1996,17,foreign,0
Hoengg,1996,18,Swiss,0
Hoengg,1996,18,foreign,0
Hoengg,1996,19,Swiss,0
Hoengg,1996,19,foreign,0
Hoengg,1996,20,Swiss,2.1739
Hoengg,1996,20,foreign,5.5556
Hoengg,1996,21,Swiss,1.5625
Hoengg,1996,21,foreign,10
Hoengg,1996,22,Swiss,1.3889
Hoengg,1996,22,foreign,0
Hoengg,1996,23,Swiss,6.9444
Hoengg,1996,23,foreign,0
Hoengg,1996,24,Swiss,1.0753
Hoengg,1996,24,foreign,8
Hoengg,1996,25,Swiss,5
Hoengg,1996,25,foreign,3.7037
Hoengg,1996,26,Swiss,4.5977
Hoengg,1996,26,foreign,10.2564
Hoengg,1996,27,Swiss,6.25
Hoengg,1996,27,foreign,10
Hoengg,1996,28,Swiss,6.4815
Hoengg,1996,28,foreign,6.1224
Hoengg,1996,29,Swiss,9.1603
Hoengg,1996,29,foreign,16.6667
Hoengg,1996,30,Swiss,10.4
Hoengg,1996,30,foreign,8.5106
Hoengg,1996,31,Swiss,10.7143
Hoengg,1996,31,foreign,17.9487
Hoengg,1996,32,Swiss,6.8027
Hoengg,1996,32,foreign,3.3333
Hoengg,1996,33,Swiss,6.2016
Hoengg,1996,33,foreign,5.1282
Hoengg,1996,34,Swiss,5.6911
Hoengg,1996,34,foreign,6.4516
Hoengg,1996,35,Swiss,6.8182
Hoengg,1996,35,foreign,6.8966
Hoengg,1996,36,Swiss,4.3478
Hoengg,1996,36,foreign,8.3333
Hoengg,1996,37,Swiss,5.042
Hoengg,1996,37,foreign,0
Hoengg,1996,38,Swiss,6.087
Hoengg,1996,38,foreign,4
Hoengg,1996,39,Swiss,0
Hoengg,1996,39,foreign,0
Hoengg,1996,40,Swiss,2.3438
Hoengg,1996,40,foreign,0
Hoengg,1996,41,Swiss,0.8929
Hoengg,1996,41,foreign,0
Hoengg,1996,42,Swiss,0
Hoengg,1996,42,foreign,0
Hoengg,1996,43,Swiss,0
Hoengg,1996,43,foreign,0
Hoengg,1996,44,Swiss,0
Hoengg,1996,44,foreign,0
Hoengg,1996,45,Swiss,0
Hoengg,1996,45,foreign,0
Hoengg,1996,46,Swiss,0
Hoengg,1996,46,foreign,0
Hoengg,1996,47,Swiss,0
Hoengg,1996,47,foreign,0
Hoengg,1996,48,Swiss,0
Hoengg,1996,48,foreign,0
Hoengg,1996,49,Swiss,0
Hoengg,1996,49,foreign,0
Hoengg,1997,15,Swiss,0
Hoengg,1997,15,foreign,0
Hoengg,1997,16,Swiss,0
Hoengg,1997,16,foreign,0
Hoengg,1997,17,Swiss,0
Hoengg,1997,17,foreign,10
Hoengg,1997,18,Swiss,0
Hoengg,1997,18,foreign,0
Hoengg,1997,19,Swiss,0
Hoengg,1997,19,foreign,0
Hoengg,1997,20,Swiss,0
Hoengg,1997,20,foreign,0
Hoengg,1997,21,Swiss,0
Hoengg,1997,21,foreign,8.3333
Hoengg,1997,22,Swiss,1.6393
Hoengg,1997,22,foreign,8.6957
Hoengg,1997,23,Swiss,2.6667
Hoengg,1997,23,foreign,10.5263
Hoengg,1997,24,Swiss,2.5
Hoengg,1997,24,foreign,8.3333
Hoengg,1997,25,Swiss,5.9524
Hoengg,1997,25,foreign,0
Hoengg,1997,26,Swiss,2.2222
Hoengg,1997,26,foreign,8.8235
Hoengg,1997,27,Swiss,8.0808
Hoengg,1997,27,foreign,12.8205
Hoengg,1997,28,Swiss,5.8824
Hoengg,1997,28,foreign,8.5714
Hoengg,1997,29,Swiss,9.434
Hoengg,1997,29,foreign,8
Hoengg,1997,30,Swiss,12.5
Hoengg,1997,30,foreign,15.2174
Hoengg,1997,31,Swiss,8.2645
Hoengg,1997,31,foreign,12.5
Hoengg,1997,32,Swiss,8.6957
Hoengg,1997,32,foreign,7.6923
Hoengg,1997,33,Swiss,6.5789
Hoengg,1997,33,foreign,5.4054
Hoengg,1997,34,Swiss,6.8182
Hoengg,1997,34,foreign,3.9216
Hoengg,1997,35,Swiss,5.9322
Hoengg,1997,35,foreign,18.1818
Hoengg,1997,36,Swiss,5.1852
Hoengg,1997,36,foreign,3.125
Hoengg,1997,37,Swiss,4.065
Hoengg,1997,37,foreign,7.6923
Hoengg,1997,38,Swiss,1.7241
Hoengg,1997,38,foreign,3.5714
Hoengg,1997,39,Swiss,1.6807
Hoengg,1997,39,foreign,9.0909
Hoengg,1997,40,Swiss,1.6949
Hoengg,1997,40,foreign,0
Hoengg,1997,41,Swiss,0
Hoengg,1997,41,foreign,0
Hoengg,1997,42,Swiss,0.9009
Hoengg,1997,42,foreign,0
Hoengg,1997,43,Swiss,1.6949
Hoengg,1997,43,foreign,0
Hoengg,1997,44,Swiss,0
Hoengg,1997,44,foreign,0
Hoengg,1997,45,Swiss,0
Hoengg,1997,45,foreign,0
Hoengg,1997,46,Swiss,0
Hoengg,1997,46,foreign,0
Hoengg,1997,47,Swiss,0
Hoengg,1997,47,foreign,0
Hoengg,1997,48,Swiss,0
Hoengg,1997,48,foreign,0
Hoengg,1997,49,Swiss,0
Hoengg,1997,49,foreign,0
Hoengg,1998,15,Swiss,0
Hoengg,1998,15,foreign,0
Hoengg,1998,16,Swiss,2
Hoengg,1998,16,foreign,0
Hoengg,1998,17,Swiss,0
Hoengg,1998,17,foreign,0
Hoengg,1998,18,Swiss,0
Hoengg,1998,18,foreign,0
Hoengg,1998,19,Swiss,2.3256
Hoengg,1998,19,foreign,0
Hoengg,1998,20,Swiss,0
Hoengg,1998,20,foreign,0
Hoengg,1998,21,Swiss,1.9608
Hoengg,1998,21,foreign,6.25
Hoengg,1998,22,Swiss,0
Hoengg,1998,22,foreign,4.7619
Hoengg,1998,23,Swiss,1.2195
Hoengg,1998,23,foreign,4.7619
Hoengg,1998,24,Swiss,2.7397
Hoengg,1998,24,foreign,8.3333
Hoengg,1998,25,Swiss,4.6512
Hoengg,1998,25,foreign,10
Hoengg,1998,26,Swiss,1.0638
Hoengg,1998,26,foreign,12.5
Hoengg,1998,27,Swiss,4.0816
Hoengg,1998,27,foreign,15.3846
Hoengg,1998,28,Swiss,2.0833
Hoengg,1998,28,foreign,8.8889
Hoengg,1998,29,Swiss,5.4054
Hoengg,1998,29,foreign,13.0435
Hoengg,1998,30,Swiss,8.3333
Hoengg,1998,30,foreign,18.9655
Hoengg,1998,31,Swiss,7.2993
Hoengg,1998,31,foreign,8.3333
Hoengg,1998,32,Swiss,10.5691
Hoengg,1998,32,foreign,8.5106
Hoengg,1998,33,Swiss,6.3636
Hoengg,1998,33,foreign,2.381
Hoengg,1998,34,Swiss,11.2583
Hoengg,1998,34,foreign,12.5
Hoengg,1998,35,Swiss,4.6154
Hoengg,1998,35,foreign,10.2041
Hoengg,1998,36,Swiss,7.0796
Hoengg,1998,36,foreign,10.5263
Hoengg,1998,37,Swiss,3.0303
Hoengg,1998,37,foreign,0
Hoengg,1998,38,Swiss,2.439
Hoengg,1998,38,foreign,0
Hoengg,1998,39,Swiss,2.5
Hoengg,1998,39,foreign,7.4074
Hoengg,1998,40,Swiss,0.8264
Hoengg,1998,40,foreign,4
Hoengg,1998,41,Swiss,0.8772
Hoengg,1998,41,foreign,4.3478
Hoengg,1998,42,Swiss,0
Hoengg,1998,42,foreign,0
Hoengg,1998,43,Swiss,0.8621
Hoengg,1998,43,foreign,0
Hoengg,1998,44,Swiss,0
Hoengg,1998,44,foreign,0
Hoengg,1998,45,Swiss,0
Hoengg,1998,45,foreign,0
Hoengg,1998,46,Swiss,0
Hoengg,1998,46,foreign,0
Hoengg,1998,47,Swiss,0
Hoengg,1998,47,foreign,0
Hoengg,1998,48,Swiss,0
Hoengg,1998,48,foreign,0
Hoengg,1998,49,Swiss,0
Hoengg,1998,49,foreign,0
Hoengg,1999,15,Swiss,0
Hoengg,1999,15,foreign,0
Hoengg,1999,16,Swiss,0
Hoengg,1999,16,foreign,0
Hoengg,1999,17,Swiss,0
Hoengg,1999,17,foreign,10
Hoengg,1999,18,Swiss,0
Hoengg,1999,18,foreign,0
Hoengg,1999,19,Swiss,0
Hoengg,1999,19,foreign,16.6667
Hoengg,1999,20,Swiss,0
Hoengg,1999,20,foreign,12.5
Hoengg,1999,21,Swiss,0
Hoengg,1999,21,foreign,6.25
Hoengg,1999,22,Swiss,0
Hoengg,1999,22,foreign,5.8824
Hoengg,1999,23,Swiss,0
Hoengg,1999,23,foreign,3.8462
Hoengg,1999,24,Swiss,1.2987
Hoengg,1999,24,foreign,7.6923
Hoengg,1999,25,Swiss,3.6585
Hoengg,1999,25,foreign,20
Hoengg,1999,26,Swiss,4.8077
Hoengg,1999,26,foreign,12.5
Hoengg,1999,27,Swiss,4.4643
Hoengg,1999,27,foreign,6.1224
Hoengg,1999,28,Swiss,8.8235
Hoengg,1999,28,foreign,6.5217
Hoengg,1999,29,Swiss,9.375
Hoengg,1999,29,foreign,9.2593
Hoengg,1999,30,Swiss,9.5652
Hoengg,1999,30,foreign,12.2449
Hoengg,1999,31,Swiss,10.8911
Hoengg,1999,31,foreign,7.9365
Hoengg,1999,32,Swiss,6.4103
Hoengg,1999,32,foreign,8.3333
Hoengg,1999,33,Swiss,4.878
Hoengg,1999,33,foreign,11.7647
Hoengg,1999,34,Swiss,5.4054
Hoengg,1999,34,foreign,18.4211
Hoengg,1999,35,Swiss,3.1847
Hoengg,1999,35,foreign,14.2857
Hoengg,1999,36,Swiss,6.9231
Hoengg,1999,36,foreign,5.6604
Hoengg,1999,37,Swiss,0.8403
Hoengg,1999,37,foreign,5.7143
Hoengg,1999,38,Swiss,2.381
Hoengg,1999,38,foreign,6.6667
Hoengg,1999,39,Swiss,4.1322
Hoengg,1999,39,foreign,0
Hoengg,1999,40,Swiss,3.3058
Hoengg,1999,40,foreign,0
Hoengg,1999,41,Swiss,2.2901
Hoengg,1999,41,foreign,0
Hoengg,1999,42,Swiss,0.8621
Hoengg,1999,42,foreign,0
Hoengg,1999,43,Swiss,0
Hoengg,1999,43,foreign,0
Hoengg,1999,44,Swiss,0
Hoengg,1999,44,foreign,4.3478
Hoengg,1999,45,Swiss,0
Hoengg,1999,45,foreign,0
Hoengg,1999,46,Swiss,0
Hoengg,1999,46,foreign,0
Hoengg,1999,47,Swiss,0
Hoengg,1999,47,foreign,0
Hoengg,1999,48,Swiss,0
Hoengg,1999,48,foreign,0
Hoengg,1999,49,Swiss,0
Hoengg,1999,49,foreign,0
Hoengg,2000,15,Swiss,0
Hoengg,2000,15,foreign,0
Hoengg,2000,16,Swiss,0
Hoengg,2000,16,foreign,0
Hoengg,2000,17,Swiss,0
Hoengg,2000,17,foreign,0
Hoengg,2000,18,Swiss,1.7241
Hoengg,2000,18,foreign,8.3333
Hoengg,2000,19,Swiss,0
Hoengg,2000,19,foreign,5.8824
Hoengg,2000,20,Swiss,3.5714
Hoengg,2000,20,foreign,0
Hoengg,2000,21,Swiss,1.4706
Hoengg,2000,21,foreign,0
Hoengg,2000,22,Swiss,0
Hoengg,2000,22,foreign,18.1818
Hoengg,2000,23,Swiss,0
Hoengg,2000,23,foreign,13.6364
Hoengg,2000,24,Swiss,0
Hoengg,2000,24,foreign,0
Hoengg,2000,25,Swiss,4.1667
Hoengg,2000,25,foreign,10.5263
Hoengg,2000,26,Swiss,6.8182
Hoengg,2000,26,foreign,14.2857
Hoengg,2000,27,Swiss,9.2784
Hoengg,2000,27,foreign,8.9286
Hoengg,2000,28,Swiss,8.0357
Hoengg,2000,28,foreign,16.6667
Hoengg,2000,29,Swiss,4.7619
Hoengg,2000,29,foreign,13.4615
Hoengg,2000,30,Swiss,11
Hoengg,2000,30,foreign,10.3448
Hoengg,2000,31,Swiss,6.0345
Hoengg,2000,31,foreign,19.2308
Hoengg,2000,32,Swiss,10.7143
Hoengg,2000,32,foreign,6.1538
Hoengg,2000,33,Swiss,12.1795
Hoengg,2000,33,foreign,4.0816
Hoengg,2000,34,Swiss,6.3492
Hoengg,2000,34,foreign,11.8644
Hoengg,2000,35,Swiss,8.6207
Hoengg,2000,35,foreign,4.6512
Hoengg,2000,36,Swiss,1.3889
Hoengg,2000,36,foreign,11.3636
Hoengg,2000,37,Swiss,4.0984
Hoengg,2000,37,foreign,9.6154
Hoengg,2000,38,Swiss,5.4688
Hoengg,2000,38,foreign,0
Hoengg,2000,39,Swiss,1.626
Hoengg,2000,39,foreign,0
Hoengg,2000,40,Swiss,2.5
Hoengg,2000,40,foreign,0
Hoengg,2000,41,Swiss,0
Hoengg,2000,41,foreign,4.1667
Hoengg,2000,42,Swiss,1.5385
Hoengg,2000,42,foreign,0
Hoengg,2000,43,Swiss,0.8772
Hoengg,2000,43,foreign,0
Hoengg,2000,44,Swiss,0
Hoengg,2000,44,foreign,0
Hoengg,2000,45,Swiss,0.8333
Hoengg,2000,45,foreign,0
Hoengg,2000,46,Swiss,0
Hoengg,2000,46,foreign,0
Hoengg,2000,47,Swiss,0
Hoengg,2000,47,foreign,0
Hoengg,2000,48,Swiss,0
Hoengg,2000,48,foreign,0
Hoengg,2000,49,Swiss,0
Hoengg,2000,49,foreign,0
Hoengg,2001,15,Swiss,0
Hoengg,2001,15,foreign,0
Hoengg,2001,16,Swiss,0
Hoengg,2001,16,foreign,0
Hoengg,2001,17,Swiss,0
Hoengg,2001,17,foreign,9.0909
Hoengg,2001,18,Swiss,3.2258
Hoengg,2001,18,foreign,0
Hoengg,2001,19,Swiss,0
Hoengg,2001,19,foreign,10
Hoengg,2001,20,Swiss,0
Hoengg,2001,20,foreign,0
Hoengg,2001,21,Swiss,1.4286
Hoengg,2001,21,foreign,15.3846
Hoengg,2001,22,Swiss,1.4493
Hoengg,2001,22,foreign,12.5
Hoengg,2001,23,Swiss,2.7397
Hoengg,2001,23,foreign,15.3846
Hoengg,2001,24,Swiss,0
Hoengg,2001,24,foreign,4.7619
Hoengg,2001,25,Swiss,0
Hoengg,2001,25,foreign,12
Hoengg,2001,26,Swiss,1.8182
Hoengg,2001,26,foreign,3.5714
Hoengg,2001,27,Swiss,4.3956
Hoengg,2001,27,foreign,8.3333
Hoengg,2001,28,Swiss,4.717
Hoengg,2001,28,foreign,6.7797
Hoengg,2001,29,Swiss,9.4828
Hoengg,2001,29,foreign,6.1224
Hoengg,2001,30,Swiss,8.8496
Hoengg,2001,30,foreign,11.1111
Hoengg,2001,31,Swiss,5.9406
Hoengg,2001,31,foreign,3.6364
Hoengg,2001,32,Swiss,8.0357
Hoengg,2001,32,foreign,21.1538
Hoengg,2001,33,Swiss,5.042
Hoengg,2001,33,foreign,8.7719
Hoengg,2001,34,Swiss,4.6053
Hoengg,2001,34,foreign,13.4615
Hoengg,2001,35,Swiss,11.7188
Hoengg,2001,35,foreign,15.7895
Hoengg,2001,36,Swiss,6.0345
Hoengg,2001,36,foreign,6.8182
Hoengg,2001,37,Swiss,6.1069
Hoengg,2001,37,foreign,7.8947
Hoengg,2001,38,Swiss,2.439
Hoengg,2001,38,foreign,8.9286
Hoengg,2001,39,Swiss,4.0984
Hoengg,2001,39,foreign,2.381
Hoengg,2001,40,Swiss,1.6529
Hoengg,2001,40,foreign,0
Hoengg,2001,41,Swiss,0
Hoengg,2001,41,foreign,0
Hoengg,2001,42,Swiss,0.8621
Hoengg,2001,42,foreign,0
Hoengg,2001,43,Swiss,0
Hoengg,2001,43,foreign,0
Hoengg,2001,44,Swiss,0
Hoengg,2001,44,foreign,0
Hoengg,2001,45,Swiss,0
Hoengg,2001,45,foreign,0
Hoengg,2001,46,Swiss,0
Hoengg,2001,46,foreign,0
Hoengg,2001,47,Swiss,0
Hoengg,2001,47,foreign,0
Hoengg,2001,48,Swiss,0
Hoengg,2001,48,foreign,0
Hoengg,2001,49,Swiss,0
Hoengg,2001,49,foreign,0
Hoengg,2002,15,Swiss,0
Hoengg,2002,15,foreign,0
Hoengg,2002,16,Swiss,0
Hoengg,2002,16,foreign,7.6923
Hoengg,2002,17,Swiss,1.5385
Hoengg,2002,17,foreign,5.8824
Hoengg,2002,18,Swiss,0
Hoengg,2002,18,foreign,0
Hoengg,2002,19,Swiss,0
Hoengg,2002,19,foreign,6.25
Hoengg,2002,20,Swiss,1.5152
Hoengg,2002,20,foreign,6.25
Hoengg,2002,21,Swiss,1.5385
Hoengg,2002,21,foreign,13.3333
Hoengg,2002,22,Swiss,0
Hoengg,2002,22,foreign,14.2857
Hoengg,2002,23,Swiss,4.4776
Hoengg,2002,23,foreign,10.7143
Hoengg,2002,24,Swiss,1.1905
Hoengg,2002,24,foreign,3.2258
Hoengg,2002,25,Swiss,2.7778
Hoengg,2002,25,foreign,10.3448
Hoengg,2002,26,Swiss,0.9524
Hoengg,2002,26,foreign,3.4483
Hoengg,2002,27,Swiss,3.8835
Hoengg,2002,27,foreign,8.9286
Hoengg,2002,28,Swiss,3.2609
Hoengg,2002,28,foreign,14.8936
Hoengg,2002,29,Swiss,4.5872
Hoengg,2002,29,foreign,7.5758
Hoengg,2002,30,Swiss,6.087
Hoengg,2002,30,foreign,6.25
Hoengg,2002,31,Swiss,5.2174
Hoengg,2002,31,foreign,13.3333
Hoengg,2002,32,Swiss,8.4906
Hoengg,2002,32,foreign,8.3333
Hoengg,2002,33,Swiss,12.844
Hoengg,2002,33,foreign,10.9091
Hoengg,2002,34,Swiss,8.6614
Hoengg,2002,34,foreign,11.2903
Hoengg,2002,35,Swiss,7.0064
Hoengg,2002,35,foreign,7.1429
Hoengg,2002,36,Swiss,7.4074
Hoengg,2002,36,foreign,8.1967
Hoengg,2002,37,Swiss,3.9062
Hoengg,2002,37,foreign,15.3846
Hoengg,2002,38,Swiss,2.2388
Hoengg,2002,38,foreign,11.7647
Hoengg,2002,39,Swiss,0
Hoengg,2002,39,foreign,3.5714
Hoengg,2002,40,Swiss,1.626
Hoengg,2002,40,foreign,4.878
Hoengg,2002,41,Swiss,3.125
Hoengg,2002,41,foreign,0
Hoengg,2002,42,Swiss,0.8197
Hoengg,2002,42,foreign,3.3333
Hoengg,2002,43,Swiss,0.8772
Hoengg,2002,43,foreign,0
Hoengg,2002,44,Swiss,0
Hoengg,2002,44,foreign,0
Hoengg,2002,45,Swiss,0
Hoengg,2002,45,foreign,0
Hoengg,2002,46,Swiss,0
Hoengg,2002,46,foreign,0
Hoengg,2002,47,Swiss,0
Hoengg,2002,47,foreign,0
Hoengg,2002,48,Swiss,0
Hoengg,2002,48,foreign,0
Hoengg,2002,49,Swiss,0
Hoengg,2002,49,foreign,0
Hoengg,2003,15,Swiss,0
Hoengg,2003,15,foreign,0
Hoengg,2003,16,Swiss,0
Hoengg,2003,16,foreign,0
Hoengg,2003,17,Swiss,0
Hoengg,2003,17,foreign,0
Hoengg,2003,18,Swiss,0
Hoengg,2003,18,foreign,0
Hoengg,2003,19,Swiss,0
Hoengg,2003,19,foreign,8.3333
Hoengg,2003,20,Swiss,0
Hoengg,2003,20,foreign,4.1667
Hoengg,2003,21,Swiss,1.3333
Hoengg,2003,21,foreign,16.6667
Hoengg,2003,22,Swiss,1.5385
Hoengg,2003,22,foreign,10
Hoengg,2003,23,Swiss,0
Hoengg,2003,23,foreign,11.5385
Hoengg,2003,24,Swiss,4.1096
Hoengg,2003,24,foreign,8.5714
Hoengg,2003,25,Swiss,2.381
Hoengg,2003,25,foreign,8.5714
Hoengg,2003,26,Swiss,2.6667
Hoengg,2003,26,foreign,4.5455
Hoengg,2003,27,Swiss,3.8462
Hoengg,2003,27,foreign,5.1282
Hoengg,2003,28,Swiss,5.1724
Hoengg,2003,28,foreign,8.6207
Hoengg,2003,29,Swiss,4.1237
Hoengg,2003,29,foreign,13.7255
Hoengg,2003,30,Swiss,6.8966
Hoengg,2003,30,foreign,7.6923
Hoengg,2003,31,Swiss,8.6207
Hoengg,2003,31,foreign,8.6957
Hoengg,2003,32,Swiss,14.2857
Hoengg,2003,32,foreign,7.6923
Hoengg,2003,33,Swiss,8.9286
Hoengg,2003,33,foreign,9.8361
Hoengg,2003,34,Swiss,6.7961
Hoengg,2003,34,foreign,18.1818
Hoengg,2003,35,Swiss,8.6957
Hoengg,2003,35,foreign,11.9403
Hoengg,2003,36,Swiss,8.0247
Hoengg,2003,36,foreign,15.5556
Hoengg,2003,37,Swiss,5.0725
Hoengg,2003,37,foreign,5.1724
Hoengg,2003,38,Swiss,3.1746
Hoengg,2003,38,foreign,12.1212
Hoengg,2003,39,Swiss,4.2857
Hoengg,2003,39,foreign,5.8824
Hoengg,2003,40,Swiss,0.8547
Hoengg,2003,40,foreign,0
Hoengg,2003,41,Swiss,1.6129
Hoengg,2003,41,foreign,0
Hoengg,2003,42,Swiss,0.8197
Hoengg,2003,42,foreign,4.7619
Hoengg,2003,43,Swiss,0
Hoengg,2003,43,foreign,0
Hoengg,2003,44,Swiss,0.8696
Hoengg,2003,44,foreign,0
Hoengg,2003,45,Swiss,0.7937
Hoengg,2003,45,foreign,0
Hoengg,2003,46,Swiss,0
Hoengg,2003,46,foreign,0
Hoengg,2003,47,Swiss,0
Hoengg,2003,47,foreign,0
Hoengg,2003,48,Swiss,0
Hoengg,2003,48,foreign,0
Hoengg,2003,49,Swiss,0
Hoengg,2003,49,foreign,0
Hoengg,2004,15,Swiss,0
Hoengg,2004,15,foreign,0
Hoengg,2004,16,Swiss,0
Hoengg,2004,16,foreign,10
Hoengg,2004,17,Swiss,0
Hoengg,2004,17,foreign,0
Hoengg,2004,18,Swiss,0
Hoengg,2004,18,foreign,0
Hoengg,2004,19,Swiss,1.2658
Hoengg,2004,19,foreign,0
Hoengg,2004,20,Swiss,1.5152
Hoengg,2004,20,foreign,14.2857
Hoengg,2004,21,Swiss,1.2658
Hoengg,2004,21,foreign,27.7778
Hoengg,2004,22,Swiss,0
Hoengg,2004,22,foreign,5.5556
Hoengg,2004,23,Swiss,0
Hoengg,2004,23,foreign,3.7037
Hoengg,2004,24,Swiss,1.1628
Hoengg,2004,24,foreign,0
Hoengg,2004,25,Swiss,1.2346
Hoengg,2004,25,foreign,21.4286
Hoengg,2004,26,Swiss,4.5455
Hoengg,2004,26,foreign,10.2564
Hoengg,2004,27,Swiss,3.4884
Hoengg,2004,27,foreign,7.6923
Hoengg,2004,28,Swiss,3.9216
Hoengg,2004,28,foreign,3.3898
Hoengg,2004,29,Swiss,14.1593
Hoengg,2004,29,foreign,14.0625
Hoengg,2004,30,Swiss,8.1818
Hoengg,2004,30,foreign,9.6154
Hoengg,2004,31,Swiss,7.6271
Hoengg,2004,31,foreign,6.7797
Hoengg,2004,32,Swiss,12.7119
Hoengg,2004,32,foreign,10
Hoengg,2004,33,Swiss,8.7719
Hoengg,2004,33,foreign,8.9286
Hoengg,2004,34,Swiss,18.3333
Hoengg,2004,34,foreign,16.6667
Hoengg,2004,35,Swiss,5.4545
Hoengg,2004,35,foreign,11.6667
Hoengg,2004,36,Swiss,6.7227
Hoengg,2004,36,foreign,4.4118
Hoengg,2004,37,Swiss,7.0968
Hoengg,2004,37,foreign,11.1111
Hoengg,2004,38,Swiss,4.0541
Hoengg,2004,38,foreign,5.2632
Hoengg,2004,39,Swiss,5.8333
Hoengg,2004,39,foreign,11.7647
Hoengg,2004,40,Swiss,4.3165
Hoengg,2004,40,foreign,2.8571
Hoengg,2004,41,Swiss,3.252
Hoengg,2004,41,foreign,0
Hoengg,2004,42,Swiss,2.439
Hoengg,2004,42,foreign,3.0303
Hoengg,2004,43,Swiss,0.8333
Hoengg,2004,43,foreign,0
Hoengg,2004,44,Swiss,0.8
Hoengg,2004,44,foreign,0
Hoengg,2004,45,Swiss,0
Hoengg,2004,45,foreign,0
Hoengg,2004,46,Swiss,0
Hoengg,2004,46,foreign,0
Hoengg,2004,47,Swiss,0
Hoengg,2004,47,foreign,0
Hoengg,2004,48,Swiss,0
Hoengg,2004,48,foreign,0
Hoengg,2004,49,Swiss,0
Hoengg,2004,49,foreign,0
Hoengg,2005,15,Swiss,0
Hoengg,2005,15,foreign,0
Hoengg,2005,16,Swiss,0
Hoengg,2005,16,foreign,0
Hoengg,2005,17,Swiss,0
Hoengg,2005,17,foreign,0
Hoengg,2005,18,Swiss,0
Hoengg,2005,18,foreign,0
Hoengg,2005,19,Swiss,1.2821
Hoengg,2005,19,foreign,0
Hoengg,2005,20,Swiss,0
Hoengg,2005,20,foreign,0
Hoengg,2005,21,Swiss,1.5152
Hoengg,2005,21,foreign,4.7619
Hoengg,2005,22,Swiss,1.2987
Hoengg,2005,22,foreign,0
Hoengg,2005,23,Swiss,0
Hoengg,2005,23,foreign,6.25
Hoengg,2005,24,Swiss,1.1765
Hoengg,2005,24,foreign,3.0303
Hoengg,2005,25,Swiss,4.1237
Hoengg,2005,25,foreign,5.5556
Hoengg,2005,26,Swiss,3.4884
Hoengg,2005,26,foreign,4.0816
Hoengg,2005,27,Swiss,1.1111
Hoengg,2005,27,foreign,6.6667
Hoengg,2005,28,Swiss,8.5106
Hoengg,2005,28,foreign,11.6667
Hoengg,2005,29,Swiss,12.381
Hoengg,2005,29,foreign,10.7143
Hoengg,2005,30,Swiss,9.901
Hoengg,2005,30,foreign,5.1948
Hoengg,2005,31,Swiss,7.438
Hoengg,2005,31,foreign,15.2542
Hoengg,2005,32,Swiss,11.4035
Hoengg,2005,32,foreign,12.9032
Hoengg,2005,33,Swiss,15.6522
Hoengg,2005,33,foreign,8.0645
Hoengg,2005,34,Swiss,8.1818
Hoengg,2005,34,foreign,5.5556
Hoengg,2005,35,Swiss,8.1301
Hoengg,2005,35,foreign,2.9851
Hoengg,2005,36,Swiss,5.8824
Hoengg,2005,36,foreign,8.7719
Hoengg,2005,37,Swiss,4.1667
Hoengg,2005,37,foreign,6.3492
Hoengg,2005,38,Swiss,3.1847
Hoengg,2005,38,foreign,4
Hoengg,2005,39,Swiss,2.8571
Hoengg,2005,39,foreign,5.4545
Hoengg,2005,40,Swiss,3.1496
Hoengg,2005,40,foreign,6.25
Hoengg,2005,41,Swiss,0.7299
Hoengg,2005,41,foreign,2.2727
Hoengg,2005,42,Swiss,0
Hoengg,2005,42,foreign,0
Hoengg,2005,43,Swiss,0.8264
Hoengg,2005,43,foreign,0
Hoengg,2005,44,Swiss,0
Hoengg,2005,44,foreign,0
Hoengg,2005,45,Swiss,0.8333
Hoengg,2005,45,foreign,0
Hoengg,2005,46,Swiss,0
Hoengg,2005,46,foreign,0
Hoengg,2005,47,Swiss,0
Hoengg,2005,47,foreign,0
Hoengg,2005,48,Swiss,0
Hoengg,2005,48,foreign,0
Hoengg,2005,49,Swiss,0
Hoengg,2005,49,foreign,0
Hoengg,2006,15,Swiss,0
Hoengg,2006,15,foreign,0
Hoengg,2006,16,Swiss,0
Hoengg,2006,16,foreign,0
Hoengg,2006,17,Swiss,0
Hoengg,2006,17,foreign,0
Hoengg,2006,18,Swiss,0
Hoengg,2006,18,foreign,0
Hoengg,2006,19,Swiss,1.6949
Hoengg,2006,19,foreign,0
Hoengg,2006,20,Swiss,0
Hoengg,2006,20,foreign,23.0769
Hoengg,2006,21,Swiss,1.3514
Hoengg,2006,21,foreign,0
Hoengg,2006,22,Swiss,1.4925
Hoengg,2006,22,foreign,5.5556
Hoengg,2006,23,Swiss,3.8961
Hoengg,2006,23,foreign,11.1111
Hoengg,2006,24,Swiss,3.6585
Hoengg,2006,24,foreign,3.5714
