PublJahr,ArealCd,WohnanteilCd,QuarCd,QuarLang,EigentumGrundstkCd,Kapazitaet,Bestand,Reserve,Inanspruchnahme
2022,1,3,063,Oberstrass,2,694816.44142,535944.13398,158872.30744,52495.210285
2022,1,3,071,Fluntern,1,39519.527192,26934.036753,12585.490438,6733.7635487
2022,1,3,071,Fluntern,2,838665.7022,559853.4299,278812.27229,107519.27918
2022,1,3,072,Hottingen,1,53197.121172,18363.876015,34833.245157,8405.7818097
2022,1,3,072,Hottingen,2,1022033.8215,656417.32845,365616.49308,113201.40903
2022,1,3,073,Hirslanden,1,77577.241892,47029.181892,30548.06,10896.408331
2022,1,3,073,Hirslanden,2,570940.06536,365425.18307,205514.88228,70381.715619
2022,1,3,074,Witikon,1,65887.278618,43287.271992,22600.006626,6184.5705595
2022,1,3,074,Witikon,2,985586.75779,594044.76563,391541.99217,174335.28946
2022,1,3,081,Seefeld,1,57747.670041,40787.358412,16960.311628,3656.7110597
2022,1,3,081,Seefeld,2,461969.63691,314008.31004,147961.32687,22999.512333
2022,1,3,082,Mühlebach,1,57527.564118,31614.39768,25913.166438,4380.2767904
2022,1,3,082,Mühlebach,2,664550.59403,324407.18144,340143.4126,46469.753594
2022,1,3,083,Weinegg,1,52618.188663,16729.191,35888.997663,10464.2941
2022,1,3,083,Weinegg,2,520821.97645,285244.01004,235577.96641,82132.040024
2022,1,3,091,Albisrieden,1,617679.30723,357051.57487,260627.73236,138990.54448
2022,1,3,091,Albisrieden,2,1004582.3667,709423.7963,295158.57036,116952.65516
2022,1,3,092,Altstetten,1,796220.69061,444590.08271,351630.6079,160699.64275
2022,1,3,092,Altstetten,2,2243042.7267,1155655.75,1087386.9767,404778.07971
2022,1,3,101,Höngg,1,426091.83981,240344.12702,185747.71279,83355.187282
2022,1,3,101,Höngg,2,1341585.1806,1008821.9305,332763.25015,135416.65054
2022,1,3,102,Wipkingen,1,356650.28332,208389.30843,148260.9749,46785.460509
2022,1,3,102,Wipkingen,2,756498.34674,549059.16917,207439.17757,70620.591765
2022,1,3,111,Affoltern,1,697500.07215,386348.6176,311151.45455,148548.37062
2022,1,3,111,Affoltern,2,1196553.8711,801701.13972,394852.73135,189921.34416
2022,1,3,115,Oerlikon,1,482814.54096,134573.34785,348241.19311,117705.00405
2022,1,3,115,Oerlikon,2,1869747.5074,985759.18152,883988.32584,303217.43978
2022,1,3,119,Seebach,1,939936.91007,269984.37022,669952.53985,355522.14923
2022,1,3,119,Seebach,2,1876665.7296,925968.57235,950697.15723,328938.88303
2022,1,3,121,Saatlen,1,555660.3116,273047.33984,282612.97176,178481.18698
2022,1,3,121,Saatlen,2,173757.10194,76555.330915,97201.771027,42649.417951
2022,1,3,122,Schwamendingen-Mitte,1,330442.21916,156574.23892,173867.98024,92582.750815
2022,1,3,122,Schwamendingen-Mitte,2,547876.70594,313648.00181,234228.70413,108732.16256
2022,1,3,123,Hirzenbach,1,617156.52263,275766.37139,341390.15124,175286.78923
2022,1,3,123,Hirzenbach,2,464993.9622,260016.35833,204977.60387,107863.03752
2022,2,1,010,Kreis 1,1,81362.194518,82640.406048,-1278.21153,254.99829445
2022,2,1,010,Kreis 1,2,272384.39015,274267.15368,-1882.763525,-212.875315
2022,2,1,021,Wollishofen,1,317056.82354,296714.01925,20342.804295,24111.417778
2022,2,1,021,Wollishofen,2,683560.49649,668591.23819,14969.258298,37004.566316
2022,2,1,023,Leimbach,1,150612.54325,155793.03783,-5180.494584,16096.227016
2022,2,1,023,Leimbach,2,161495.80525,120084.05991,41411.745339,17622.003487
2022,2,1,024,Enge,1,48167.041235,31928.495243,16238.545992,4794.9977933
2022,2,1,024,Enge,2,622844.51835,518067.66137,104776.85698,38754.40582
2022,2,1,031,Alt-Wiedikon,1,80291.049921,64942.096092,15348.953829,3846.0905346
2022,2,1,031,Alt-Wiedikon,2,831288.17661,771351.16865,59937.007959,31746.583191
2022,2,1,033,Friesenberg,1,337175.72281,295844.39257,41331.330242,23108.070702
2022,2,1,033,Friesenberg,2,141573.60866,122267.51099,19306.097672,11960.895918
2022,2,1,034,Sihlfeld,1,366308.76956,278589.19059,87719.57897,38280.827986
2022,2,1,034,Sihlfeld,2,809566.35151,672604.67037,136961.68115,36217.782928
2022,2,1,041,Werd,1,42802.231711,27202.021138,15600.210573,2154.1738205
2022,2,1,041,Werd,2,235885.54988,197168.29522,38717.254662,4807.4884899
2022,2,1,042,Langstrasse,1,75922.3068,66906.801726,9015.5050735,676.16288051
2022,2,1,042,Langstrasse,2,567512.32726,462801.92943,104710.39784,9197.6265982
2022,2,1,044,Hard,1,371655.78917,249898.01114,121757.77803,23529.471608
2022,2,1,044,Hard,2,418277.78117,289923.88049,128353.90067,33244.082177
2022,2,1,051,Gewerbeschule,1,213940.17755,127709.28504,86230.892516,14411.329876
2022,2,1,051,Gewerbeschule,2,363576.68113,318717.26545,44859.415673,11687.435809
2022,2,1,052,Escher Wyss,1,32024.580891,18211.93367,13812.647222,4289.285171
2022,2,1,052,Escher Wyss,2,297503.57605,386459.16274,-88955.5867,-82619.19181
2022,2,1,061,Unterstrass,1,387364.25234,328245.29274,59118.959596,35288.332468
2022,2,1,061,Unterstrass,2,917328.67282,791859.02077,125469.65204,51243.39698
2022,2,1,063,Oberstrass,1,75697.996272,62870.652,12827.344272,7405.1686222
2022,2,1,063,Oberstrass,2,532580.93634,534885.67814,-2304.741801,6822.3756243
2022,2,1,071,Fluntern,1,29532.214883,26934.036753,2598.17813,4601.5734197
2022,2,1,071,Fluntern,2,633782.09201,559628.13637,74153.955642,48773.179823
2022,2,1,072,Hottingen,1,34953.618287,18363.876015,16589.742271,4002.2810096
2022,2,1,072,Hottingen,2,798486.89669,655286.82006,143200.07663,51648.738444
2022,2,1,073,Hirslanden,1,51603.130122,47029.181892,4573.9482303,1479.9190996
2022,2,1,073,Hirslanden,2,430155.52286,365260.33143,64895.191427,28807.384908
2022,2,1,074,Witikon,1,44604.639691,43287.271992,1317.3676992,1751.7330462
2022,2,1,074,Witikon,2,657308.61237,591543.07675,65765.535626,67183.493379
2022,2,1,081,Seefeld,1,41701.820649,37931.720223,3770.1004259,282.75753194
2022,2,1,081,Seefeld,2,369659.02214,312639.90153,57019.120609,5380.2598689
2022,2,1,082,Mühlebach,1,44137.551438,31614.39768,12523.153758,1821.8177506
2022,2,1,082,Mühlebach,2,468585.29263,321964.99923,146620.2934,19536.924078
2022,2,1,083,Weinegg,1,28505.071465,16729.191,11775.880465,3216.2801869
2022,2,1,083,Weinegg,2,322618.29255,283534.55202,39083.74053,24995.02453
2022,2,1,091,Albisrieden,1,408493.43298,357051.57487,51441.858108,54625.518182
2022,2,1,091,Albisrieden,2,693019.42104,706143.29878,-13123.87774,45214.97297
2022,2,1,092,Altstetten,1,484257.24814,440245.63874,44011.609404,35442.643326
2022,2,1,092,Altstetten,2,1096200.4953,1151326.244,-55125.74868,58507.185531
2022,2,1,101,Höngg,1,276529.53637,240344.12702,36185.409354,37930.467902
2022,2,1,101,Höngg,2,950274.47479,1005655.3036,-55380.82885,31544.06493
2022,2,1,102,Wipkingen,1,247915.5703,206767.24754,41148.32276,15793.106293
2022,2,1,102,Wipkingen,2,600908.31659,548116.04603,52792.270563,21617.771788
2022,2,1,111,Affoltern,1,430166.86661,386348.6176,43818.249008,50353.079504
2022,2,1,111,Affoltern,2,749163.40053,801002.6281,-51839.22757,54859.72236
2022,2,1,115,Oerlikon,1,148750.73673,134573.34785,14177.388882,11296.162681
2022,2,1,115,Oerlikon,2,1107990.3713,974590.65612,133399.71522,81639.061719
2022,2,1,119,Seebach,1,416226.62325,269651.43914,146575.18411,99690.052269
2022,2,1,119,Seebach,2,913656.30082,881895.28405,31761.016763,70104.515136
2022,2,1,121,Saatlen,1,350602.69891,273047.33984,77555.359066,54475.717038
2022,2,1,121,Saatlen,2,102348.53879,76308.680632,26039.858162,13339.969713
2022,2,1,122,Schwamendingen-Mitte,1,223846.5597,156574.23892,67272.320777,42580.151892
2022,2,1,122,Schwamendingen-Mitte,2,377411.71141,311697.82773,65713.883688,30728.25725
2022,2,1,123,Hirzenbach,1,435456.21693,254074.00984,181382.2071,100402.2604
2022,2,1,123,Hirzenbach,2,322532.45339,255505.25982,67027.193576,47700.467503
2022,2,2,010,Kreis 1,1,88545.468118,82640.406048,5905.0620698,2403.6887273
2022,2,2,010,Kreis 1,2,293625.43511,274267.15368,19358.281431,1853.1155428
2022,2,2,021,Wollishofen,1,398545.3579,296714.01925,101831.33865,51643.756644
2022,2,2,021,Wollishofen,2,915474.03712,678721.23113,236752.806,115508.97534
2022,2,2,023,Leimbach,1,200502.93042,155793.03783,44709.892592,32465.25739
2022,2,2,023,Leimbach,2,203737.07011,122146.93274,81590.137364,29690.353029
2022,2,2,024,Enge,1,62936.946169,31928.495243,31008.450926,9282.0023298
2022,2,2,024,Enge,2,744161.85317,518761.77667,225400.07649,74278.973376
2022,2,2,031,Alt-Wiedikon,1,95890.444719,64942.096092,30948.348627,7143.1501824
2022,2,2,031,Alt-Wiedikon,2,1068831.0168,771510.89879,297320.11805,87327.152395
2022,2,2,033,Friesenberg,1,421459.6708,295844.39257,125615.27824,70919.214304
2022,2,2,033,Friesenberg,2,186024.90366,122267.51099,63757.392668,32492.852151
2022,2,2,034,Sihlfeld,1,406900.19067,278589.19059,128311.00008,51865.227781
2022,2,2,034,Sihlfeld,2,960727.72372,672979.39636,287748.32737,63568.290527
2022,2,2,041,Werd,1,58785.044315,27289.103621,31495.940695,3517.3463287
2022,2,2,041,Werd,2,309352.31057,201753.21129,107599.09928,11793.913825
2022,2,2,042,Langstrasse,1,85307.933838,66906.801726,18401.132112,1380.0849084
2022,2,2,042,Langstrasse,2,755365.43467,488494.3255,266871.10917,31195.91297
2022,2,2,044,Hard,1,395865.32817,251035.751,144829.57718,30576.424112
2022,2,2,044,Hard,2,477423.91304,290136.6385,187287.27454,46463.322518
2022,2,2,051,Gewerbeschule,1,238129.99029,129969.89124,108160.09905,19356.4109
2022,2,2,051,Gewerbeschule,2,467912.76237,319870.57146,148042.19091,24195.576455
2022,2,2,052,Escher Wyss,1,84381.951693,20529.655116,63852.296576,37983.970803
2022,2,2,052,Escher Wyss,2,504072.22084,397564.54708,106507.67376,49366.477801
2022,2,2,061,Unterstrass,1,467083.24927,331416.89205,135666.35722,67811.264298
2022,2,2,061,Unterstrass,2,1149277.373,797150.96599,352126.40705,113050.90374
2022,2,2,063,Oberstrass,1,91534.189814,62870.652,28663.537814,14804.931751
2022,2,2,063,Oberstrass,2,642355.7918,535793.68196,106562.10984,37305.023452
2022,2,2,071,Fluntern,1,34367.77916,26934.036753,7433.742407,5840.9282213
2022,2,2,071,Fluntern,2,780444.48375,559853.4299,220591.05385,91081.672562
2022,2,2,072,Hottingen,1,45699.965006,18363.876015,27336.088991,6646.6227707
2022,2,2,072,Hottingen,2,928738.55582,656211.78147,272526.77434,86199.243528
2022,2,2,073,Hirslanden,1,64896.66442,47029.181892,17867.482528,6043.8161902
2022,2,2,073,Hirslanden,2,524684.75309,365383.97016,159300.78293,56722.868023
2022,2,2,074,Witikon,1,56739.811993,43287.271992,13452.540001,4493.460526
2022,2,2,074,Witikon,2,848779.54739,593244.32001,255535.22737,126016.12354
2022,2,2,081,Seefeld,1,51439.613321,40787.358412,10652.254908,1889.062061
2022,2,2,081,Seefeld,2,418257.78539,314008.31004,104249.47535,12655.410429
2022,2,2,082,Mühlebach,1,51974.639667,31614.39768,20360.241988,3102.7105488
2022,2,2,082,Mühlebach,2,562148.93735,322599.9666,239548.97075,33059.61791
2022,2,2,083,Weinegg,1,39159.5613,16729.191,22430.3703,6283.3351089
2022,2,2,083,Weinegg,2,426564.53348,284904.67327,141659.86021,53821.19558
2022,2,2,091,Albisrieden,1,493990.72092,357051.57487,136939.14605,89131.029351
2022,2,2,091,Albisrieden,2,855045.91731,708014.66876,147031.24854,85271.496489
2022,2,2,092,Altstetten,1,596373.7838,442021.61175,154352.17205,76347.53692
2022,2,2,092,Altstetten,2,1492866.6695,1154112.1752,338754.49429,175911.75451
2022,2,2,101,Höngg,1,343988.75637,240344.12702,103644.62935,58533.567782
2022,2,2,101,Höngg,2,1196994.7019,1008004.8494,188989.85249,93155.552638
2022,2,2,102,Wipkingen,1,296234.17166,207781.03559,88453.136063,29298.129883
2022,2,2,102,Wipkingen,2,707311.23183,548944.51997,158366.71185,53509.361466
2022,2,2,111,Affoltern,1,542510.86749,386348.6176,156162.2499,88781.571823
2022,2,2,111,Affoltern,2,974794.52344,801603.84646,173190.67698,121572.62187
2022,2,2,115,Oerlikon,1,246886.67883,134573.34785,112313.33098,38106.956528
2022,2,2,115,Oerlikon,2,1420346.5087,978554.16569,441792.34303,166289.743
2022,2,2,119,Seebach,1,577249.04012,269886.44932,307362.5908,174440.85713
2022,2,2,119,Seebach,2,1266106.9441,894288.55458,371818.38949,161628.25199
2022,2,2,121,Saatlen,1,440566.89114,273047.33984,167519.5513,107970.11474
2022,2,2,121,Saatlen,2,139192.16521,76482.786714,62709.378498,28622.892708
2022,2,2,122,Schwamendingen-Mitte,1,271914.4588,156574.23892,115340.21988,64693.138339
2022,2,2,122,Schwamendingen-Mitte,2,475661.40714,312728.1999,162933.20724,71959.015028
2022,2,2,123,Hirzenbach,1,514535.65665,260063.69519,254471.96146,131460.25347
2022,2,2,123,Hirzenbach,2,394162.29396,257260.46954,136901.82442,75946.844091
2022,2,3,010,Kreis 1,1,105432.34438,82640.406048,22791.938334,8109.6752968
2022,2,3,010,Kreis 1,2,359575.22436,274267.15368,85308.070688,8067.9300158
2022,2,3,021,Wollishofen,1,449771.1273,296714.01925,153057.10806,67773.363165
2022,2,3,021,Wollishofen,2,1134799.203,697309.6831,437489.51992,199939.65204
2022,2,3,023,Leimbach,1,238321.56238,155793.03783,82528.524554,41327.139924
2022,2,3,023,Leimbach,2,223969.10911,123006.46309,100962.64602,35984.775791
2022,2,3,024,Enge,1,73487.215697,31928.495243,41558.720453,12243.137196
2022,2,3,024,Enge,2,837670.44349,518868.87492,318801.56857,105729.66709
2022,2,3,031,Alt-Wiedikon,1,101401.53438,64942.096092,36459.43829,7700.3952502
2022,2,3,031,Alt-Wiedikon,2,1367879.5926,771606.73688,596272.85576,148720.87672
2022,2,3,033,Friesenberg,1,456592.11876,295844.39257,160747.72619,85635.757143
2022,2,3,033,Friesenberg,2,208551.56914,122267.51099,86284.058152,43589.777192
2022,2,3,034,Sihlfeld,1,431781.78987,278589.19059,153192.59928,53708.483413
2022,2,3,034,Sihlfeld,2,1088012.6351,672979.39636,415033.2387,85239.857765
2022,2,3,041,Werd,1,84781.692116,27289.103621,57492.588495,5440.3320438
2022,2,3,041,Werd,2,424112.78706,208089.69687,216023.09019,23040.872222
2022,2,3,042,Langstrasse,1,93912.534724,66906.801726,27005.732998,2025.4299748
2022,2,3,042,Langstrasse,2,1095772.127,554387.40277,541384.72427,71956.717875
2022,2,3,044,Hard,1,419108.69065,251035.751,168072.93966,40854.668147
2022,2,3,044,Hard,2,541716.1627,290243.01751,251473.14519,64176.291575
2022,2,3,051,Gewerbeschule,1,266589.4582,133888.68396,132700.77423,26147.547338
2022,2,3,051,Gewerbeschule,2,625345.63019,321530.54232,303815.08787,44243.550035
2022,2,3,052,Escher Wyss,1,206198.6441,27126.246926,179072.39718,113972.34367
2022,2,3,052,Escher Wyss,2,1017635.4345,432087.43549,585547.99898,371882.44754
2022,2,3,061,Unterstrass,1,498879.26722,331416.89205,167462.37517,76062.761768
2022,2,3,061,Unterstrass,2,1365289.7549,798254.83261,567034.92233,166670.5923
2022,2,3,063,Oberstrass,1,96493.943225,62870.652,33623.291225,17110.369415
2022,2,3,063,Oberstrass,2,694816.44142,535944.13398,158872.30744,52495.210285
2022,2,3,071,Fluntern,1,35362.458124,26934.036753,8428.4213706,6421.9833686
2022,2,3,071,Fluntern,2,829907.01931,559853.4299,270053.58941,105121.92639
2022,2,3,072,Hottingen,1,51816.353904,18363.876015,33452.477889,7991.5516294
2022,2,3,072,Hottingen,2,999912.54669,656417.32845,343495.21823,104602.09278
2022,2,3,073,Hirslanden,1,73215.614187,47029.181892,26186.432295,8978.4978919
2022,2,3,073,Hirslanden,2,569508.62097,365425.18307,204083.43789,70166.998961
2022,2,3,074,Witikon,1,61961.803301,43287.271992,18674.53131,5757.201979
2022,2,3,074,Witikon,2,937798.99595,594044.76563,343754.23033,152535.2043
2022,2,3,081,Seefeld,1,57747.670041,40787.358412,16960.311628,3656.7110597
2022,2,3,081,Seefeld,2,459144.03283,314008.31004,145135.72279,21196.815024
2022,2,3,082,Mühlebach,1,56172.712172,31614.39768,24558.314492,3895.4597168
2022,2,3,082,Mühlebach,2,657118.0022,324407.18144,332710.82076,44747.448038
2022,2,3,083,Weinegg,1,47511.266779,16729.191,30782.075779,9035.6669209
2022,2,3,083,Weinegg,2,497972.86222,285244.01004,212728.85217,73601.902558
2022,2,3,091,Albisrieden,1,519449.99219,357051.57487,162398.41732,97472.327691
2022,2,3,091,Albisrieden,2,954738.89035,709423.7963,245315.09404,105892.23342
2022,2,3,092,Altstetten,1,691282.99175,442021.61175,249261.38,116634.37504
2022,2,3,092,Altstetten,2,2132230.4617,1155655.75,976574.71161,362031.24995
2022,2,3,101,Höngg,1,365621.61596,240344.12702,125277.48894,64142.59353
2022,2,3,101,Höngg,2,1289118.5349,1008821.9305,280296.6044,116146.0084
2022,2,3,102,Wipkingen,1,314428.77539,208389.30843,106039.46696,33039.936141
2022,2,3,102,Wipkingen,2,743144.49309,549059.16917,194085.32392,64615.452258
2022,2,3,111,Affoltern,1,590978.19617,386348.6176,204629.57857,106619.35501
2022,2,3,111,Affoltern,2,1110150.0136,801701.13972,308448.87392,161608.82847
2022,2,3,115,Oerlikon,1,423920.88529,134573.34785,289347.53744,88389.916068
2022,2,3,115,Oerlikon,2,1805396.8746,985759.18152,819637.69305,280749.95781
2022,2,3,119,Seebach,1,814735.56441,269984.37022,544751.19419,300040.10245
2022,2,3,119,Seebach,2,1757751.6703,921634.35254,836117.3178,292921.83329
2022,2,3,121,Saatlen,1,467467.9554,273047.33984,194420.61557,125946.57473
2022,2,3,121,Saatlen,2,170149.23708,76555.330915,93593.906169,40590.609667
2022,2,3,122,Schwamendingen-Mitte,1,288237.60223,156574.23892,131663.36331,71852.228341
2022,2,3,122,Schwamendingen-Mitte,2,529739.96738,313648.00181,216091.96557,99400.360469
2022,2,3,123,Hirzenbach,1,540109.56374,271356.87428,268752.68945,138981.30006
2022,2,3,123,Hirzenbach,2,430334.67419,260016.35833,170318.31585,91366.762197
